seed,Cholesky,PCA,PCA-cor,ZCA,ZCA-cor
0,0.08867746214547162,0.2239933272344788,0.19521845296665333,0.05875975760220579,0.06785296522019786
1,0.08530556943064833,0.088149873389467,0.08490294135648999,0.23986251975890652,0.23326951699552909
2,0.06057918210148213,0.1943576466257372,0.03611930434007724,0.061198247348046526,0.05358349403069832
3,0.14066471978259185,0.08659386085862324,0.12851613082227042,0.25375677580494843,0.18563073800764193
4,0.0480359453766599,0.067702891348045,0.06495895099306778,0.042368177518674235,0.04314799470153903
5,0.07315432184677949,0.13247319583618028,0.075757672175876,0.10317084611983378,0.11647035353492696
6,0.08531629058226595,0.0891984117139442,0.11618392617342764,0.09803794310451965,0.08456650221454275
7,0.0620114498510483,0.06451174649945061,0.071236284378183,0.0816610068178278,0.07881159402430565
8,0.08652913898491067,0.06606386022335188,0.09389788528732126,0.166363318154486,0.1725759179269862
9,0.07890871039914914,0.22591139045134806,0.21713282182983162,0.08361965235177166,0.10205828607730869
10,0.17191598811965506,0.20164778148640014,0.06789860786897856,0.18875469381717366,0.2136205534946889
11,0.06350785794955226,0.2622855567442055,0.0426826296375165,0.171376148748771,0.09105446405908664
12,0.05883730483608458,0.04992724796205909,0.063383422114052,0.0585551295725493,0.07250394793052435
13,0.2595793246980159,0.23517645708009363,0.2246644827561571,0.11181933444337723,0.1576908619793984
14,0.14558738509470445,0.19634441813489456,0.07301335112664488,0.06335358587828607,0.04641304571677707
15,0.05003736753071387,0.18406488302424137,0.08704098130878084,0.04314885387318093,0.04359033287392057
16,0.2248624361135666,0.058066038788909834,0.22194998811829983,0.13115225993803364,0.0943351726362593
17,0.05224126911231224,0.05350311328876466,0.05205444069004708,0.045630127988706255,0.056567826262620316
18,0.06707351789336995,0.06839616537248762,0.1032190876979081,0.12928227783360227,0.09869906558733943
19,0.21018113583619813,0.1988441964802287,0.097277773848134,0.13446469424141713,0.15598229886118015
20,0.1741764962243047,0.0638998098395074,0.06215850510220009,0.1408601124714787,0.21266434403671503
21,0.25695660460738406,0.0669982957972056,0.06128014969925779,0.12810022536139137,0.10402753424310841
22,0.1861611334256823,0.08157869864741625,0.05595030582501484,0.03792466257309848,0.11889061501687608
23,0.058555892287483514,0.043815296137848375,0.04025589904232861,0.12382773923111656,0.10396400806716904
24,0.08445169238866612,0.20197509921905943,0.051120333596897494,0.07225564241678742,0.06615838136468011
25,0.1247423616799856,0.09967690428751932,0.054220072927216194,0.0719538942640804,0.0404051034760854
26,0.09934300535386127,0.04717074572631715,0.0633587553186291,0.1833559771024375,0.14272013203726158
27,0.0603538384809426,0.07574131683612327,0.04948778034337835,0.05139763341055374,0.05241549399990807
28,0.05551632781934566,0.07139372110675825,0.06466137805075466,0.05129184933070225,0.049330645724566725
29,0.09130010419478017,0.03723464520630135,0.04253363603897792,0.03850141522345827,0.06709508548908444
30,0.047674585544797005,0.24768342370618993,0.14315470764144614,0.10416411687072406,0.12368257615522901
31,0.14564642718879867,0.09071342187284466,0.09592452166409399,0.14454429996247276,0.07782424268668296
32,0.11565439912872051,0.06298780580429067,0.05759953105278501,0.187138535711011,0.2297567508925248
33,0.07725145283407156,0.13485741360921352,0.14288541153950712,0.08992728240571402,0.099461845358755
34,0.06482788617593661,0.12393101790492442,0.09310579309674723,0.08165469452113742,0.0853082542431333
35,0.133345590912284,0.12445335539654495,0.13213799188428998,0.25511028543978864,0.25831045160894023
36,0.051819453424564156,0.056395722710861726,0.06349596414339884,0.06212278336978217,0.08611544798576752
37,0.055702993360266025,0.10635293795471538,0.17552469607925797,0.048112462190895454,0.07198836465107455
38,0.08536032603974587,0.058852148511507274,0.04831187474197809,0.061265853641960515,0.09499521011237001
39,0.0446837953575575,0.21950969456073002,0.19041958063126313,0.1213267053291585,0.14486847151064317
40,0.05750651000715908,0.18954844938967222,0.1439906185909321,0.0688619281660946,0.07270234556588953
41,0.09885942737805059,0.178742901105656,0.0743036260383569,0.26460683787233097,0.20083720224138388
42,0.04855685069963608,0.06655435522355382,0.0688567992727195,0.1974049230207026,0.2523307391343757
43,0.2143494063241478,0.15888498858362796,0.15173762179374878,0.21013436015500295,0.2088885861206173
44,0.2614918941043518,0.07924582014946513,0.0688256771445923,0.272736353896993,0.27663746990719607
45,0.053311829532022334,0.20903891907222585,0.15132347774800853,0.0694533728859223,0.072586306924417
46,0.2700094033688472,0.05795491556938917,0.060197535454742324,0.13073418845495768,0.05955710178768373
47,0.1362519724801712,0.09192288095548436,0.06426598940546441,0.14533380499331675,0.1554485344693217
48,0.08588907834545216,0.07161751284066215,0.2316469345628082,0.04918767443048046,0.04687210091201817
49,0.09657727710244318,0.23182265484677422,0.17567129971672685,0.08030049993682523,0.07479132063631788
50,0.105979950453748,0.05820617326959578,0.05856600157469837,0.046029371621944586,0.04682714823840805
51,0.09306157774150281,0.04490274448952948,0.07077342410734781,0.07861532530855438,0.0772988734446405
52,0.11792912730805542,0.15436947204606238,0.10657925237401233,0.09496544302366108,0.10550240949341501
53,0.18822301014616494,0.06572272746888909,0.06485462482295772,0.1369423272266497,0.16635102908614494
54,0.056980755324138814,0.10008465367585315,0.09325402616176072,0.05120178446390503,0.05018220286116962
55,0.15028516475130738,0.04875565109076169,0.06661930278195752,0.11793199197862896,0.08383417626560019
56,0.18239856633896814,0.09262379305417476,0.0476707340091708,0.20719245588526208,0.1964681902230107
57,0.22277228960781054,0.13800949870170365,0.23082152625640204,0.2629631728634502,0.2612325196385789
58,0.09060110441798644,0.2000094363483281,0.05614423170336233,0.07575171569214321,0.07505720991246062
59,0.045807394565101044,0.08115066505402418,0.04017665788382731,0.05498372849881122,0.04910992160376681
60,0.25069311870449157,0.23871142738686302,0.12775444855683663,0.22110877263130546,0.25937718252735825
61,0.14471356862095058,0.10964579165682667,0.16444330497662346,0.05970628576850767,0.0749908682367437
62,0.13352565590063953,0.11269946036469251,0.08682184150769919,0.21691330654571261,0.12679866318746758
63,0.051370130153218785,0.04812695545575239,0.12284356971543421,0.09521903871552632,0.055425701925962634
64,0.05310192284966429,0.1678062509875238,0.14740061502677745,0.08240892844716335,0.047891793995618
65,0.07332883050932297,0.1846169251702564,0.19381464367331944,0.123694908092895,0.058848132102609946
66,0.13926847230080014,0.06147530009178411,0.058155519347364695,0.06261600799996266,0.1360883168173237
67,0.2548402601221804,0.07627538758696653,0.0406613986093846,0.25391528645071165,0.2308658423315684
68,0.03447014492900663,0.2563176605993273,0.23562581021432277,0.09452870754992393,0.13400785705952167
69,0.10033323599072495,0.06641378126486701,0.06247066359676188,0.16373430852926876,0.18717697584532192
70,0.05410133010046349,0.05663108293835448,0.06965325525180281,0.0726655793771849,0.073695989382689
71,0.044624311173983126,0.04533468663430755,0.04428306423813225,0.1892687412064962,0.18842491741278325
72,0.06788402839484386,0.09756387975591496,0.09862050062932654,0.038296146659992585,0.048767148961839334
73,0.1277279470905736,0.06856353071371087,0.08254181412233275,0.15131443788472204,0.16655153902486458
74,0.04220369014297351,0.06554739829526642,0.06263496619392878,0.052967351682951434,0.05376549497134806
75,0.14733571860628505,0.061437598982137624,0.05355563221943383,0.15488947686832205,0.16450943224730677
76,0.038073136655446295,0.12166598248074531,0.09458975423723998,0.08515610617551785,0.08645045188011892
77,0.03656068795209684,0.17442058085966444,0.22705169986357993,0.15268002885200857,0.16332092427637016
78,0.08410155066952614,0.07995986573882972,0.08948771645124558,0.05622195787410704,0.057113147034737785
79,0.2571969437227475,0.046023655275053796,0.05674816389262824,0.27251447258168254,0.27698227986090185
80,0.07570257525007908,0.06585766484359418,0.10732372363528002,0.08408148067886051,0.0895529370633907
81,0.06173641933115106,0.255630531092086,0.2202652270636353,0.23146369375770487,0.1565590424791877
82,0.05902166832548811,0.25109217076066803,0.1533490715465954,0.16940713460881773,0.20788939421909927
83,0.10223200611667745,0.050483099265497086,0.05107144438089073,0.07354969722302107,0.07548427060551124
