seed,Cholesky,PCA,PCA-cor,ZCA,ZCA-cor
0,0.3218243744190085,0.13970980698532723,0.06842665353199202,0.3226547032473554,0.3220956118461254
1,0.07853480695927197,0.06428525449765503,0.07372147368726313,0.10837880454412421,0.10790619350244673
2,0.10425072347993238,0.11629331182250092,0.21687127422438648,0.21184545013330844,0.2523495007430068
3,0.2587547121855802,0.06831378392593598,0.06554271069838541,0.20372863255037066,0.15742090173380394
4,0.16746884845259039,0.18257133581775917,0.173537149181725,0.11285957566927211,0.1395919823955903
5,0.10565126385719627,0.2296490629193668,0.15337991176351082,0.12139348865149145,0.11794802425215203
6,0.06284476339934696,0.2785608059760609,0.26516814610527933,0.08178334638923213,0.11829716519389247
7,0.1577267169531707,0.07140956223543418,0.1001690447573251,0.14772148781309247,0.1067256303782914
8,0.18997240227070739,0.3050091002282876,0.31522191887758094,0.1259970497977094,0.0928308982580032
9,0.08634676229510715,0.1040670469459548,0.09657592611636326,0.08651103605474052,0.09001185402189125
10,0.04951499230632518,0.10001123075345526,0.0831877263665115,0.22926273992498075,0.1643357754648588
11,0.17335296527314806,0.12498589051973596,0.10204183029891077,0.07874983691161164,0.0842834944557822
12,0.05716051553213844,0.1840056508702576,0.25597595255696076,0.10582388925105099,0.08742138066403227
13,0.07390638651343888,0.17773730832000806,0.18298062521912242,0.07284533147616036,0.0731533143588519
14,0.16596035214811475,0.13664853187227965,0.1388804330095173,0.28052987472749674,0.29282254934958224
15,0.07970913150396464,0.16802113941196412,0.08587980280473101,0.1209401495884612,0.12852450972900653
16,0.15509263370390125,0.10724851965929376,0.1528277853160277,0.1163491701220287,0.10722738366204669
17,0.04825689142713995,0.125843352835323,0.10840389676355824,0.23740966898785337,0.27288905058098556
18,0.26945143584824566,0.12068801076632604,0.17813991328289455,0.22659017042799792,0.16035043781892275
19,0.11593927778515649,0.0576170866655636,0.10715450653243742,0.08695421049884977,0.08012328486447974
20,0.23615521715579593,0.18928778608552024,0.1422379997233983,0.22320304514887201,0.20788882329776126
21,0.09577743703889739,0.07702588285180864,0.06499693907720511,0.054684233192211364,0.055390905763924636
22,0.2059260965667977,0.22165717708601854,0.14036341529017998,0.09444362869760689,0.0896862470779267
23,0.08904348615121783,0.1579255927020786,0.07148600700369469,0.10380404972641528,0.12969561620255998
24,0.2811959822444821,0.06359331423690627,0.14156242330105417,0.13243624693052894,0.20648440377289992
25,0.10894658795104263,0.06191963770635301,0.08698886218164018,0.10561226885614854,0.11050736202347122
26,0.20148687598788334,0.0623154556242106,0.08496938422859454,0.26121568109441856,0.25942706399613547
27,0.07698069740841047,0.08662831477762155,0.18067453579926326,0.21526271422725846,0.1657615260221257
28,0.09346591363191371,0.23274603086360876,0.19480557222952774,0.09968462645776972,0.08980315069529478
29,0.06335058109220985,0.19889766013463625,0.15147026604598726,0.08546125169059943,0.09123610181881944
30,0.24383054195706352,0.20659389803567507,0.1412608903513502,0.04874757794380809,0.08387131616225599
31,0.08948747249154566,0.13145025657472878,0.19318617718752817,0.09224805001682705,0.09276132430116597
32,0.051147786013882396,0.08075592246232664,0.24781805476937052,0.08183395401592927,0.09170344979143491
33,0.221948142665142,0.07187350115357947,0.054736369804893645,0.23348990225528554,0.2394426203257344
34,0.04077329801839624,0.0967181065710064,0.09480214508964023,0.24543297115398988,0.235334342744565
35,0.08866666093004413,0.315523061271324,0.21735654527128057,0.12416662819898187,0.1346888987045246
36,0.29002155737629426,0.04650897590278028,0.049098217858460996,0.13041546528235545,0.13102725858914274
37,0.07483290602051995,0.10586347950062065,0.04889408251396586,0.11705555082606779,0.11241205942494889
38,0.09240043944818435,0.10632009522918726,0.04463279600364682,0.1907209750728161,0.15133062484351292
39,0.2626320793125394,0.29723753892481397,0.30420142695173064,0.28276922205128696,0.28112468088271525
40,0.06519068530644584,0.13530785850067603,0.11170014696717602,0.11197339061793156,0.1292731147835383
41,0.08260716681367737,0.21228759126493407,0.21325587979948138,0.06631726197177014,0.06341977794349102
42,0.19639737298661247,0.09419145402581704,0.07948125723755578,0.2105502865061204,0.17087806197663458
43,0.17802682369761252,0.06150183766849078,0.059772541401848525,0.12722886329772104,0.08779169611989139
44,0.16214057445142777,0.11167796134813751,0.11043496902644086,0.09128262987359617,0.09364320277516126
45,0.10913574344501673,0.20468563480169671,0.25282713367993565,0.0968727379415516,0.09942527813313805
46,0.09103345776776396,0.1283417863908934,0.14228509256443056,0.09656256965333206,0.09611456194853742
47,0.18106405843608744,0.0745421236949141,0.06129701684381969,0.14570582412832606,0.0951713216236323
48,0.08717918773588745,0.0865484007340772,0.10081032785570894,0.08810132620091295,0.08311374877545057
49,0.14852512085811184,0.06885964826401014,0.18454774504316113,0.07806456521837812,0.057724142142670826
50,0.06619455422438522,0.09595621307526843,0.08586760331088186,0.2000325525379605,0.20800191881992924
51,0.19921013970182883,0.05038583277537126,0.1009578627560037,0.0969452117239524,0.08846827406846342
52,0.06634703340590661,0.06115672266670223,0.05927691750953981,0.17472931622805377,0.1753596279744739
53,0.2919292728998575,0.06073580026461569,0.049937404234906856,0.13814587877380674,0.1944894104351523
54,0.0676257048256656,0.13138092760910117,0.12890130660077662,0.0633942530178555,0.0677365023228259
55,0.11345336093680759,0.27828082010614885,0.29246907605300676,0.09173000411787555,0.07841590051289404
56,0.27446463149311584,0.1316991787423577,0.11072662521434457,0.27469355123584105,0.274534539613958
57,0.08346061832440818,0.23285861886784134,0.23944287061525646,0.12473278714074397,0.1567863240906651
58,0.06147848676265471,0.10498290536900484,0.07233735694850744,0.17827541174155917,0.2189401422362187
59,0.21118177804377217,0.06962781456758445,0.10328900711301482,0.06952031859802665,0.10922651635415975
60,0.15575392384977674,0.18916754096313895,0.19807179094452657,0.1301970580565655,0.14386907118670497
61,0.10419024268742781,0.2575687198937829,0.20826513847822167,0.10815089142980053,0.1335625710402644
62,0.08145932840212576,0.09520430888000231,0.08461216611059603,0.3104493079772031,0.30004866993750867
63,0.16454682952891184,0.10072629580354261,0.08073697032125252,0.27741491456486056,0.2998654720338136
64,0.16921299944908394,0.15554180822659466,0.06435817402944119,0.2206329128962942,0.22817995449769835
65,0.06804488266545028,0.0702214366218842,0.06454904658682085,0.05730000171370181,0.05466639468795766
66,0.18846210151954038,0.08366025415638749,0.05384622406463084,0.24878917404051432,0.27587635649079106
67,0.06942810384969131,0.17392883254642116,0.15836478926414066,0.09335024573863165,0.08783430717048889
68,0.14094269071845733,0.08884335382278956,0.10107794996798455,0.062433673093571694,0.0644696335530129
69,0.08964308160145613,0.1337342048926932,0.06345666563292443,0.090912050029257,0.08567842580954518
70,0.2168785981325495,0.07022999279370848,0.06143586406880542,0.07472035676878058,0.07287082707243349
71,0.07015994480582345,0.06508564016885195,0.09948911950407778,0.06616098542369524,0.05130566253946339
72,0.09010310788623291,0.22333846765598897,0.13233519007176753,0.062190575856125176,0.07038000385803929
73,0.12755133929742635,0.1382817027585328,0.06506466825998942,0.17303891816982278,0.13393434203918317
