seed,Cholesky,PCA,PCA-cor,ZCA,ZCA-cor
0,0.08189591089857422,0.09609405880927818,0.08862369631647411,0.08940384425179332,0.09402679031101169
1,0.08325435038496891,0.0821222595987479,0.08301833637714177,0.08570389707602503,0.08707533965508991
2,0.08434823531698075,0.08103902848140589,0.0841370579706872,0.07512067754250672,0.06815586005971086
3,0.09732079432482775,0.0804737014586928,0.08688845634405606,0.08813703815121832,0.08826693032895276
4,0.07669991412021616,0.07915228778755175,0.07385339131186537,0.08359532561369043,0.08246858919269921
5,0.08223664222318795,0.08808112801489454,0.09414473526086664,0.0978248600973941,0.09766692728879676
6,0.07854706876284373,0.09100572647453103,0.09524962090287255,0.08145677990521864,0.08139258121569186
7,0.07799440433461345,0.08571374560772638,0.0879710092767585,0.08480870008106017,0.07542515929568969
8,0.07684241841917926,0.09189297587981084,0.09506575484862285,0.08784485549840099,0.08537841284816956
9,0.08283327493468785,0.08753004660875585,0.08733077018050185,0.07383534792358933,0.0728930503203862
10,0.07595732318746405,0.09478617672870567,0.0942096460019481,0.09060771360441548,0.09159892507611955
11,0.06609751786875004,0.07709897616655655,0.07935959797745164,0.0716453634453355,0.06838641514092907
12,0.07311147856062288,0.06686820573434915,0.05868108429293998,0.07102583954090533,0.07237151693361073
13,0.11209347221648784,0.11879986221144774,0.10562354451045587,0.11076140802550771,0.09156158775570444
14,0.07215990585743826,0.08882548689124455,0.0863568440586524,0.08426564589616986,0.0810655450217787
15,0.08543671417190418,0.08403485024611983,0.08504369175687428,0.08551286297872795,0.08682522710698136
16,0.07197429279988779,0.08393957566231813,0.0721400416851584,0.07639339092377584,0.0725709887949847
17,0.08275632980850743,0.085413306018383,0.08579348724370672,0.08362636969635313,0.0844762990021714
18,0.097123393342516,0.08980463794452838,0.08261514580419434,0.09686811380280075,0.10085518850570778
19,0.10083747376661865,0.096986866545615,0.09127051143205844,0.08800961126782784,0.08862466149349206
20,0.06311897001766752,0.07874663136170758,0.07659833430830791,0.07922967247437819,0.08055873945049652
21,0.08826295666245536,0.10165306230528261,0.08128442089367754,0.09582927980959603,0.09404901919168977
22,0.09463626461116541,0.09262892646212507,0.09269476252141039,0.09905919924383781,0.09094321109038178
23,0.09633766645333613,0.0890766424224632,0.08531009712227333,0.09052219544796404,0.08951487983415345
24,0.07137256735207569,0.06605667561181179,0.07552453531611607,0.0792831111848865,0.08344422952431081
25,0.10273157751543686,0.09103495523124143,0.0936838018884903,0.10165634306658138,0.10256760929516112
26,0.09759248631688773,0.10044369319029363,0.0833543252816412,0.08635770710839884,0.0826898802452231
27,0.083196721401559,0.09345279886128886,0.08830209513592713,0.08429723861473197,0.08762507137258428
28,0.07083932454651626,0.07225624498409779,0.07624791560243947,0.07433115072164213,0.07600665536032064
29,0.075528770818996,0.09124181668762243,0.0912190558317491,0.08155389408756449,0.08137632371196167
30,0.07897265366329563,0.08273428659627491,0.07824555615773977,0.08975970723708719,0.08981919227255801
31,0.07152985084913538,0.09132974113455385,0.09138604315112585,0.08555243939792712,0.08801389936521518
32,0.08098942221202596,0.07784301122975018,0.07658268068474378,0.07343216718269141,0.07900051823198748
33,0.082367463752527,0.08815697600580641,0.08161433207516143,0.08800234690879466,0.08583090424450142
34,0.0928216969635129,0.09578316113494299,0.09021115173635356,0.07710723758692552,0.07999219764891648
35,0.09067760078953664,0.08824907249979708,0.08694261652436362,0.09206690207940016,0.08423492143416728
36,0.08474778841037965,0.08128378708272359,0.08291070393571193,0.0908324139278159,0.09267049240781193
37,0.08957243845911185,0.07834139376301832,0.06420607969827367,0.08016082755103003,0.08304117750386636
38,0.09752682499976946,0.09664525921163308,0.09571933317497806,0.09567888850992347,0.09055362969813474
39,0.07553436281284302,0.08113528859821857,0.08360635137192413,0.07215721155984757,0.08408063568603162
40,0.0856621527932195,0.08593829736302401,0.08572643261443229,0.08769727623167094,0.08778968616443246
41,0.0699036834302297,0.08814191874015946,0.09213076341519096,0.07896773265633443,0.07915763596756473
42,0.08426568234773767,0.08838966546248901,0.08938318506266006,0.08713991615387713,0.08759519926539988
43,0.07598774634076139,0.06292711504089407,0.07915655306764183,0.08328008271685601,0.07742777860175153
44,0.08659645904085904,0.08953937587783826,0.08489095523742494,0.08683435601918958,0.08745489843186076
45,0.07263891457330228,0.08111734047717965,0.08255928290129101,0.07666964041332332,0.07712534346107687
46,0.07592808187901055,0.07465094666923702,0.08300390887739786,0.08104887840181481,0.08443885294758786
47,0.08694434954409323,0.07865970957990391,0.09188837285050379,0.08572283369398702,0.08332668583870435
48,0.07417567432166941,0.08019283839027898,0.08507583114950606,0.07107014718785729,0.06834239014626119
49,0.08802834764827565,0.07183282736115137,0.07620655568664497,0.08386784599206341,0.08408304704633114
50,0.07565454464939843,0.0770129744032847,0.07256260783784685,0.07770931847335809,0.08252079631600141
51,0.07169235746385025,0.0715730806543378,0.06738511676123714,0.07973169197087741,0.07963374624127222
52,0.08521436239604115,0.06598472724044514,0.08428110087889029,0.08322572039252137,0.0810756042885617
53,0.07345043512971351,0.08321827250015322,0.06362517023241344,0.09414900040836331,0.0955626822291954
54,0.07555135774585796,0.07700136897730968,0.08705410665958213,0.07133174516446385,0.07130232856113745
55,0.08185817316979628,0.08609277495905725,0.08207319408898547,0.08611275808815977,0.08698644872175543
