seed,method,pair_01,pair_02,pair_12,mean_dcor
13,ZCA,0.05516550347675663,0.28844472338756083,0.07284533147616036,0.13881851944682594
13,PCA,0.154784937481172,0.23915420823489458,0.17773730832000806,0.19055881801202487
13,Cholesky,0.28461706648061297,0.08400664577196479,0.07390638651343888,0.14751003292200554
13,ZCA-cor,0.04994776460647376,0.27470381848188224,0.0731533143588519,0.13260163248240264
13,PCA-cor,0.15371966034367976,0.2121612571996377,0.18298062521912242,0.18295384758747993
14,ZCA,0.0645337193114791,0.0728430832508817,0.28052987472749674,0.13930222576328585
14,PCA,0.1928207642826546,0.22041288756496433,0.13664853187227965,0.1832940612399662
14,Cholesky,0.12208557007973721,0.22143756499520367,0.16596035214811475,0.16982782907435187
14,ZCA-cor,0.0543388116514871,0.07163952454739328,0.29282254934958224,0.13960029518282088
14,PCA-cor,0.17141070327576435,0.23868348617818533,0.1388804330095173,0.18299154082115568
15,ZCA,0.12672267187463582,0.2439321085779413,0.1209401495884612,0.16386497668034608
15,PCA,0.22395335934641966,0.06148328958003176,0.16802113941196412,0.15115259611280518
15,Cholesky,0.09746306099440062,0.26856926099729195,0.07970913150396464,0.1485804844985524
15,ZCA-cor,0.1280172533952944,0.238853617751952,0.12852450972900653,0.16513179362541763
15,PCA-cor,0.24359970245992188,0.07368042980728544,0.08587980280473101,0.13438664502397943
16,ZCA,0.10579867842676059,0.19066567528567976,0.1163491701220287,0.137604507944823
16,PCA,0.1650887785566715,0.21504857908588698,0.10724851965929376,0.16246195910061742
16,Cholesky,0.10517709078605822,0.1492071991590256,0.15509263370390125,0.13649230788299502
16,ZCA-cor,0.10477437523642318,0.19384938562556636,0.10722738366204669,0.1352837148413454
16,PCA-cor,0.15663915563078679,0.23395040823486585,0.1528277853160277,0.18113911639389343
17,ZCA,0.07460165877424235,0.12055137582551798,0.23740966898785337,0.14418756786253792
17,PCA,0.18475983022843426,0.16564896420369685,0.125843352835323,0.15875071575581803
17,Cholesky,0.09200624273229394,0.26529163198885636,0.04825689142713995,0.13518492204943008
17,ZCA-cor,0.07791380110024507,0.08345087414099697,0.27288905058098556,0.14475124194074254
17,PCA-cor,0.26131160171813067,0.0756555909098971,0.10840389676355824,0.14845702979719533
18,ZCA,0.0928095551577406,0.08721070730366472,0.22659017042799792,0.1355368109631344
18,PCA,0.25094321992452295,0.08254612411207332,0.12068801076632604,0.15139245160097412
18,Cholesky,0.07936901920736884,0.07563314305652091,0.26945143584824566,0.14148453270404512
18,ZCA-cor,0.10766344970060857,0.05830523697764653,0.16035043781892275,0.10877304149905927
18,PCA-cor,0.11424651875402575,0.18010860934447723,0.17813991328289455,0.1574983471271325
19,ZCA,0.12727808334787283,0.2848533525287301,0.08695421049884977,0.1663618821251509
19,PCA,0.07349760856736362,0.271873964470262,0.0576170866655636,0.1343295532343964
19,Cholesky,0.15836876538968278,0.23280332046200486,0.11593927778515649,0.16903712121228134
19,ZCA-cor,0.12663521253779847,0.2886679101098326,0.08012328486447974,0.16514213583737028
19,PCA-cor,0.07423588925062363,0.26027989492132386,0.10715450653243742,0.14722343023479498
20,ZCA,0.12417400675504763,0.1079424668898608,0.22320304514887201,0.15177317293126014
20,PCA,0.13229750811087237,0.08535672446872883,0.18928778608552024,0.1356473395550405
20,Cholesky,0.12575008769608165,0.08861209617798707,0.23615521715579593,0.15017246700995487
20,ZCA-cor,0.13575164699155495,0.1310852413728296,0.20788882329776126,0.15824190388738194
20,PCA-cor,0.12732151951852774,0.08025374714898771,0.1422379997233983,0.11660442213030459
21,ZCA,0.13417543186580394,0.12454376519067384,0.054684233192211364,0.10446781008289639
21,PCA,0.08721059472485149,0.20097689163564028,0.07702588285180864,0.12173778973743347
21,Cholesky,0.1482947436191154,0.12107941283881885,0.09577743703889739,0.12171719783227723
21,ZCA-cor,0.19295652922429848,0.13885663306222817,0.055390905763924636,0.12906802268348377
21,PCA-cor,0.08618915489458254,0.2151731752363631,0.06499693907720511,0.1221197564027169
22,ZCA,0.10464885281709277,0.2690943666015313,0.09444362869760689,0.15606228270541034
22,PCA,0.16684469042948538,0.09489674173164578,0.22165717708601854,0.16113286974904992
22,Cholesky,0.17446459105416337,0.1361256448021544,0.2059260965667977,0.17217211080770514
22,ZCA-cor,0.08468430895666769,0.2912698334261704,0.0896862470779267,0.15521346315358828
22,PCA-cor,0.23335538963961797,0.0691054222643399,0.14036341529017998,0.14760807573137927
23,ZCA,0.07936769039560311,0.26556082409746506,0.10380404972641528,0.14957752140649447
23,PCA,0.10844388281505872,0.0503331936267428,0.1579255927020786,0.10556755638129338
23,Cholesky,0.041026877439537215,0.1512566247646815,0.08904348615121783,0.0937756627851455
23,ZCA-cor,0.15155481481042898,0.19743719659012254,0.12969561620255998,0.1595625425343705
23,PCA-cor,0.10376617286517405,0.07042191398654735,0.07148600700369469,0.08189136461847202
24,ZCA,0.19355177923469272,0.15098801779463408,0.13243624693052894,0.15899201465328525
24,PCA,0.27823567935185045,0.053585978785541444,0.06359331423690627,0.13180499079143274
24,Cholesky,0.08378286500947156,0.07925017787558429,0.2811959822444821,0.148076341709846
24,ZCA-cor,0.1316121574495578,0.1276915686809757,0.20648440377289992,0.15526270996781114
24,PCA-cor,0.25818110684518675,0.0988715038051791,0.14156242330105417,0.16620501131714002
25,ZCA,0.1744823670098811,0.189138048857982,0.10561226885614854,0.1564108949080039
25,PCA,0.17745860316349316,0.054192015926214636,0.06191963770635301,0.0978567522653536
25,Cholesky,0.2070566328052435,0.19012351829529836,0.10894658795104263,0.16870891301719482
25,ZCA-cor,0.21151555075274167,0.1613002251849341,0.11050736202347122,0.16110771265371568
25,PCA-cor,0.23705283558187773,0.1423667788267277,0.08698886218164018,0.15546949219674855
26,ZCA,0.09577158013974935,0.1470974464395203,0.26121568109441856,0.1680282358912294
26,PCA,0.0769839099686395,0.05823792729547801,0.0623154556242106,0.06584576429610937
26,Cholesky,0.09097899428926252,0.19405446844015872,0.20148687598788334,0.16217344623910154
26,ZCA-cor,0.10475329381190573,0.14838164533080403,0.25942706399613547,0.17085400104628176
26,PCA-cor,0.21926029458988908,0.10968897961012287,0.08496938422859454,0.13797288614286884
27,ZCA,0.05615273672526205,0.09075130128027262,0.21526271422725846,0.12072225074426439
27,PCA,0.12694023703746102,0.24922653835892322,0.08662831477762155,0.15426503005800193
27,Cholesky,0.13147968455229075,0.10126268530227477,0.07698069740841047,0.10324102242099199
27,ZCA-cor,0.055079536514743045,0.09374018574838215,0.1657615260221257,0.10486041609508363
27,PCA-cor,0.11300805045384978,0.17156538664891344,0.18067453579926326,0.15508265763400883
28,ZCA,0.27520480728176355,0.06230731372757774,0.09968462645776972,0.14573224915570368
28,PCA,0.09492393758798534,0.15456790415748023,0.23274603086360876,0.16074595753635812
28,Cholesky,0.21982835881756055,0.14699706976873925,0.09346591363191371,0.15343044740607117
28,ZCA-cor,0.2841348342093633,0.060880999343317706,0.08980315069529478,0.14493966141599193
28,PCA-cor,0.08904543041941343,0.18113617683871258,0.19480557222952774,0.15499572649588458
29,ZCA,0.06213225676865867,0.05691612707259456,0.08546125169059943,0.06816987851061755
29,PCA,0.08305052007605161,0.0663983895551891,0.19889766013463625,0.11611552325529233
29,Cholesky,0.06627656556633449,0.09335000948832564,0.06335058109220985,0.07432571871562332
29,ZCA-cor,0.05303216803329762,0.05099393869729854,0.09123610181881944,0.0650874028498052
29,PCA-cor,0.12752075398733229,0.05763508641665782,0.15147026604598726,0.11220870214999246
30,ZCA,0.09336883800170138,0.042666350793609885,0.04874757794380809,0.06159425557970646
30,PCA,0.15765966009690813,0.06854079941790218,0.20659389803567507,0.1442647858501618
30,Cholesky,0.07885913675475872,0.07040549265685027,0.24383054195706352,0.13103172378955752
30,ZCA-cor,0.09856489235308788,0.04481684839056326,0.08387131616225599,0.07575101896863572
30,PCA-cor,0.21093393703508698,0.07800060632324454,0.1412608903513502,0.14339847790322724
31,ZCA,0.0568568957020086,0.05328752065460696,0.09224805001682705,0.0674641554578142
31,PCA,0.22564159070872358,0.0727958065094081,0.13145025657472878,0.14329588459762013
31,Cholesky,0.08401350326269023,0.1329658542958146,0.08948747249154566,0.1021556100166835
31,ZCA-cor,0.06266779119741706,0.05602533160496573,0.09276132430116597,0.07048481570118292
31,PCA-cor,0.18895725905603955,0.08632772492610478,0.19318617718752817,0.15615705372322417
32,ZCA,0.29082105366287525,0.055144290677555254,0.08183395401592927,0.14259976611878658
32,PCA,0.0643366774619973,0.2210675618804885,0.08075592246232664,0.12205338726827082
32,Cholesky,0.14045789740287126,0.17419093165404098,0.051147786013882396,0.12193220502359821
32,ZCA-cor,0.3003226019345263,0.06595170496958556,0.09170344979143491,0.15265925223184892
32,PCA-cor,0.0868512316200548,0.16115116841320712,0.24781805476937052,0.16527348493421082
33,ZCA,0.07673468792754079,0.06941025111358341,0.23348990225528554,0.12654494709880323
33,PCA,0.10733032236767716,0.16178677240810083,0.07187350115357947,0.1136635319764525
33,Cholesky,0.08261611793507069,0.08911404778625154,0.221948142665142,0.13122610279548808
33,ZCA-cor,0.0740972822697481,0.07192714398119751,0.2394426203257344,0.12848901552556
33,PCA-cor,0.05583390076297383,0.185600372724717,0.054736369804893645,0.09872354776419483
34,ZCA,0.14148176955415634,0.12875606938523315,0.24543297115398988,0.17189027003112645
34,PCA,0.29852461906661076,0.06729162048875707,0.0967181065710064,0.15417811537545809
34,Cholesky,0.10364199289168481,0.17534579067079337,0.04077329801839624,0.1065870271936248
34,ZCA-cor,0.11670727271349794,0.14400965154624312,0.235334342744565,0.16535042233476868
34,PCA-cor,0.2680764487887916,0.058912470926953356,0.09480214508964023,0.14059702160179507
