distribution,seed,method,mean_dcor,sd_dcor,p95_dcor,max_dcor
b,54,ZCA,0.16251541881022938,0.023130739773506475,0.19811897921823038,0.2189910430469821
b,54,PCA,0.1570226696375179,0.022535334374893443,0.19109328203368606,0.2196449506204332
b,54,Cholesky,0.15878905303279517,0.025387440104017604,0.1995692356007784,0.24430027020597395
b,54,ZCA-cor,0.16193728876572508,0.023146978661435762,0.19826264519601983,0.21432395968077014
b,54,PCA-cor,0.15847202996500576,0.027045230825115254,0.20062542640889078,0.23289740998781688
b,55,Mixed,0.27642744953463816,0.12761313714971237,0.49710896091942114,0.7448919640572711
b,55,ZCA,0.1624798227098184,0.023607388291767596,0.20841682175022735,0.2221601647566651
b,55,PCA,0.1611706845512195,0.02556155419316018,0.20734237013067883,0.22311516288233177
b,55,Cholesky,0.1665942574362215,0.02415630742677408,0.20913352209942015,0.21116111351707526
b,55,ZCA-cor,0.1636616773998363,0.025113829062025507,0.21242994988005395,0.23439456790519855
b,55,PCA-cor,0.16581246577566572,0.02296275621311017,0.20521967384005452,0.22832615291150268
b,56,Mixed,0.33580758025212554,0.15556476228103022,0.5785758937649307,0.8497603588279878
b,56,ZCA,0.1602186483051676,0.02093321921329893,0.1949134996378753,0.20073978592757283
b,56,PCA,0.16197423211987672,0.02662273600290041,0.2139075659354767,0.24451269141898416
b,56,Cholesky,0.16840960359788473,0.028566892783097854,0.220431824711055,0.265021149927958
b,56,ZCA-cor,0.16015466882313978,0.022344700095913644,0.20392207438756244,0.2091912395671799
b,56,PCA-cor,0.1580575685170082,0.02343205429254978,0.19733223544378714,0.23049200329657318
b,57,Mixed,0.28823909763630357,0.11460035046245828,0.5052474845221407,0.6342584439074711
b,57,ZCA,0.15735483447938894,0.024849570641637907,0.2012210944247262,0.23217021212261774
b,57,PCA,0.1552022918181886,0.02200005276204445,0.1908367796001443,0.2079055065520372
b,57,Cholesky,0.15793130659163723,0.022806531789199617,0.19676003243824053,0.2023694937755752
b,57,ZCA-cor,0.15715679933593651,0.022690116699682992,0.20080269327792488,0.22113028562455855
b,57,PCA-cor,0.16121801672460473,0.021582882920682635,0.20030212112823526,0.2156936175915689
b,58,Mixed,0.3336538367413307,0.1535806292371324,0.5550863536511893,0.7679161467937845
b,58,ZCA,0.1664104742871652,0.028143905948209657,0.21533865089073403,0.22827525713379898
b,58,PCA,0.16749638757547042,0.031124602118731186,0.21290047943216625,0.29223341031681477
b,58,Cholesky,0.16557069495104962,0.025248383804715373,0.21095876861866691,0.2422715761541545
b,58,ZCA-cor,0.1667144495434233,0.028471586488140417,0.21968904741567763,0.2281766252710951
b,58,PCA-cor,0.1621906765214915,0.028297098779158508,0.22260322437670896,0.24493508189136262
b,59,Mixed,0.3159207395000691,0.15529009576030572,0.5933361038356963,0.7410215705119467
b,59,ZCA,0.166315875973002,0.02705706378815856,0.21549456129556022,0.22753247494409148
b,59,PCA,0.16469893314492992,0.023061114470053212,0.2036186966426821,0.2237762200627294
b,59,Cholesky,0.16938548714361176,0.024061014466060886,0.21162837994711625,0.22338789185439845
b,59,ZCA-cor,0.16731369675007723,0.028209600628007026,0.2159929096927758,0.24730744901951454
b,59,PCA-cor,0.16460348122602333,0.02702937868754536,0.2047290078763102,0.25935231845679496
b,60,Mixed,0.27851351673950825,0.1104506683698197,0.445580270824615,0.6277483344807236
b,60,ZCA,0.1695633709906702,0.02573251183145831,0.21729464310572583,0.2509855626502683
b,60,PCA,0.16760972061058965,0.026764869777383824,0.20394895867623822,0.23382040618765498
b,60,Cholesky,0.16989316561360895,0.025639760053742192,0.20828029713771792,0.24055866555931923
b,60,ZCA-cor,0.17011363278495,0.024618115827768093,0.20625697814038568,0.25483082086609243
b,60,PCA-cor,0.1653007699590992,0.024711881005713327,0.20855792560315237,0.22836522782818716
b,61,Mixed,0.31005826547492377,0.165712341799399,0.6917338703088636,0.7279948715629008
b,61,ZCA,0.1669573154595193,0.02576673063833424,0.21246718936966758,0.21659169788806862
b,61,PCA,0.16633732263422563,0.02797528578098645,0.21983688624427675,0.2360088426224292
b,61,Cholesky,0.1682853994499415,0.02826768242221318,0.22873035412751558,0.252911213409928
b,61,ZCA-cor,0.1683589925660389,0.026453955992588506,0.21274670951285674,0.22611922192235256
b,61,PCA-cor,0.1638799292265802,0.02093274880884086,0.1931561866311629,0.22455851495385296
b,62,Mixed,0.3317662449616883,0.17228975739811875,0.6518397027979062,0.7155101783573574
b,62,ZCA,0.15713824551410474,0.017768748973226754,0.18372765227643137,0.19887820005332646
b,62,PCA,0.16092934018900137,0.025815933237580992,0.20561040053496782,0.22151517033950416
b,62,Cholesky,0.16105897520084347,0.021854501343205324,0.19709825079964005,0.20906119193462108
b,62,ZCA-cor,0.15641291254946718,0.018970491072359846,0.18597558304835482,0.21020194709732662
b,62,PCA-cor,0.15502269357114462,0.0215477491228651,0.19831848559138507,0.21179852129604798
b,63,Mixed,0.2975193253734625,0.11270883003901193,0.500550998339968,0.5352249369790374
b,63,ZCA,0.16189558960238343,0.023640349703346105,0.1980641405766591,0.23791609160752694
b,63,PCA,0.16112010473416233,0.025700098745039517,0.20313172006624555,0.23055427183403876
b,63,Cholesky,0.1566017985484526,0.02442942345873016,0.1973428553752038,0.22240969363435598
b,63,ZCA-cor,0.16189862554928985,0.02547883688384242,0.20496863323699385,0.24420843193063252
b,63,PCA-cor,0.16868418390171547,0.02727678173256884,0.21439873152890015,0.23986625033552086
b,64,Mixed,0.3110226276141336,0.17030162212162497,0.7042545725771933,0.8154089885820822
b,64,ZCA,0.15014722221341972,0.022578565249853494,0.1872527161325009,0.22203153874228723
b,64,PCA,0.16010587147708624,0.020939357049822832,0.19361371443847833,0.23491394637955626
b,64,Cholesky,0.15333286759235049,0.02372057332729345,0.19776574175041728,0.20515794818081692
b,64,ZCA-cor,0.1504420728841856,0.02120419477610423,0.18085854235785606,0.22050961780216027
b,64,PCA-cor,0.1571285429060016,0.023951608052651112,0.20055867465758154,0.21360504123543966
b,65,Mixed,0.3128434544928548,0.14686832400733568,0.524575012916645,0.7924836815429012
b,65,ZCA,0.16469717255663074,0.02752882930910566,0.21288871272947513,0.21713203444073811
b,65,PCA,0.15988496122330378,0.019686247293628716,0.19225750189621416,0.195176719634272
b,65,Cholesky,0.16436874536462567,0.022299016118770852,0.2056459568543185,0.21681832258724243
b,65,ZCA-cor,0.1663650900677157,0.02756480625568534,0.21002789711059835,0.2145876169911975
b,65,PCA-cor,0.16263357346973994,0.026986418852082115,0.21167427709245706,0.2328468035522263
b,66,Mixed,0.3311984161915405,0.14237259264396795,0.6404351443194586,0.729514774566255
b,66,ZCA,0.158997882021476,0.026491283504393177,0.20847638889690873,0.21738424899962666
b,66,PCA,0.15974743655074536,0.025159446471902585,0.20766449287605288,0.2391229709744882
b,66,Cholesky,0.16424312745221994,0.024886184660316214,0.20535157766331394,0.24818027016070104
b,66,ZCA-cor,0.15954954714160421,0.02689076618577091,0.20821138545355153,0.2226667244096443
b,66,PCA-cor,0.15930429002382726,0.018025818097794098,0.1895986530115542,0.20688589962987375
b,67,Mixed,0.3085355376195176,0.13685939421783583,0.5497274885290613,0.8013505046865973
b,67,ZCA,0.16632240218794667,0.02726706341414386,0.21348272155737102,0.2428712585001568
b,67,PCA,0.1699447432271525,0.029049232513029325,0.21488736171466097,0.22447894750435335
b,67,Cholesky,0.15595890004069074,0.02285956584479794,0.1823151961947218,0.2312269840370737
b,67,ZCA-cor,0.16635082953785515,0.02706565135696055,0.21004150082786194,0.25198515048705433
b,67,PCA-cor,0.16571680318453372,0.023489110878619022,0.19326086899929829,0.2233794479658744
b,68,Mixed,0.29843449831457153,0.11463726231021994,0.5126463684398044,0.6106128892715094
b,68,ZCA,0.15993054582986974,0.023096821460029986,0.20656373258994906,0.23700129721081534
b,68,PCA,0.16239255938810043,0.027070885457547076,0.20756626465867137,0.2425959961651748
b,68,Cholesky,0.15859687996044633,0.02657494837474976,0.2019723942465857,0.24670330163475188
b,68,ZCA-cor,0.15984079781021193,0.02239306747576609,0.20161060785854568,0.23911498304845863
b,68,PCA-cor,0.15739070090676058,0.021003138265858777,0.19458832451180466,0.19876869873986983
b,69,Mixed,0.30662446951674033,0.1514348302871308,0.6046656932730178,0.8392689718913808
b,69,ZCA,0.15578323537029032,0.02087414322774259,0.19362218436529366,0.20388381649822673
b,69,PCA,0.15408019259912506,0.025088443543594244,0.20255197157374963,0.23019255769589955
b,69,Cholesky,0.1536697177004909,0.018894302634132054,0.17889495899989483,0.22069615261052797
b,69,ZCA-cor,0.1554012323820383,0.019860456309202048,0.18256023132547539,0.20833677604135764
b,69,PCA-cor,0.15714532686056193,0.025397182334796892,0.20336243979726873,0.21284550394578328
b,70,Mixed,0.31565109491404914,0.14558692309423757,0.61402871531555,0.6812554228019176
b,70,ZCA,0.16506989662053131,0.023677828967058438,0.208862127396669,0.226020383518822
b,70,PCA,0.1623725090821767,0.02809045494584827,0.21076507567077496,0.26100879416699885
b,70,Cholesky,0.16423663286607132,0.024206051337057527,0.20722717041894786,0.22759984411513334
b,70,ZCA-cor,0.1643001096064286,0.02282415958366433,0.19609396825164574,0.2280515856619901
b,70,PCA-cor,0.16393318162405604,0.029350148662954056,0.22187959827581563,0.24935224854157922
b,71,Mixed,0.34410120236251873,0.13271082931852293,0.5779227083737839,0.700034205031972
b,71,ZCA,0.16181773722588452,0.020318410211986358,0.19939631714001638,0.21064369705928243
b,71,PCA,0.16833565430944936,0.024578713261458638,0.2144446726347773,0.24541279997599016
b,71,Cholesky,0.1703583308521474,0.022765197917608997,0.21329174810312673,0.21788425148388266
b,71,ZCA-cor,0.1626917336692629,0.020288082939213394,0.19555995063947398,0.2132571259675596
b,71,PCA-cor,0.16861353106942664,0.029828613283784364,0.2231403834859773,0.25504038541632795
b,72,Mixed,0.30573780751543006,0.13485400719069715,0.5469947003986357,0.6682159074742234
b,72,ZCA,0.15640935647608345,0.024634319542225277,0.19596175561821497,0.20253593407737536
b,72,PCA,0.16143556660569192,0.024515583691648416,0.20337117388494125,0.21570728330696926
b,72,Cholesky,0.15410869913893874,0.0248776443093422,0.20009337695253102,0.21275016626295634
b,72,ZCA-cor,0.15696817926673864,0.02301622249367029,0.19584536336537012,0.21141495474165256
b,72,PCA-cor,0.1596034170564674,0.02491692869290746,0.20657313672813654,0.22414385823417599
b,73,Mixed,0.28289311521884325,0.1461243145363458,0.6349392545140918,0.7329496352941495
b,73,ZCA,0.15382328013558086,0.022780360999806095,0.19049611469129826,0.20217048257614767
b,73,PCA,0.1567857254142758,0.022760921237728497,0.19949318494395019,0.21597361515794153
b,73,Cholesky,0.16156704073225275,0.02247235280994156,0.20694342404806876,0.21233077074217913
b,73,ZCA-cor,0.15549228060843068,0.022042878486494038,0.19208510913482546,0.19987385513868125
b,73,PCA-cor,0.15960756160013367,0.021358571137494217,0.19610918782851963,0.2140160662341757
b,74,Mixed,0.24916019416950105,0.1277772734557084,0.540602869876843,0.6281145317163913
b,74,ZCA,0.16327925127549395,0.025417042541093327,0.20759801977307016,0.22913769835771058
b,74,PCA,0.15798385086389827,0.0317723737461394,0.2301963110744994,0.24652233017273334
b,74,Cholesky,0.16026484653986142,0.027620139638524527,0.20051456836123943,0.24196758613619956
b,74,ZCA-cor,0.16429449849954542,0.026863800764340848,0.21198544396591215,0.24536758186443855
b,74,PCA-cor,0.15655279073730452,0.03034648344524376,0.22383411911276108,0.2560879997641901
b,75,Mixed,0.28087899261821864,0.09771313729784106,0.44572168373420123,0.565341896670838
b,75,ZCA,0.16831627654853307,0.025820075066844857,0.2206436901970072,0.24651288307455665
b,75,PCA,0.17038169609621848,0.024846683560758087,0.2031199598831861,0.22771458966526584
b,75,Cholesky,0.1693178009001465,0.02217023230332672,0.19781020879885286,0.2442629961858778
b,75,ZCA-cor,0.16778371673105508,0.026024836301166525,0.20948366421568287,0.24903889106469101
b,75,PCA-cor,0.168072961799332,0.024517634129035307,0.20485824807237332,0.23144005478815824
b,76,Mixed,0.29141610700846526,0.1424966502717434,0.5591038181129211,0.6951056391714452
b,76,ZCA,0.15708570532835067,0.02437523256017059,0.2088407698148229,0.22631000601449605
b,76,PCA,0.1581305610606563,0.021483583457868875,0.1945445594379668,0.22575092380967857
b,76,Cholesky,0.16087795346544365,0.01790831363569649,0.1887664555390392,0.2059149490401138
b,76,ZCA-cor,0.15802834870320553,0.024821037066305066,0.20179040201445203,0.22845133482409571
b,76,PCA-cor,0.15705937096378456,0.023832608971877195,0.20499138931221492,0.2275737754124862
b,77,Mixed,0.2749907887325821,0.10695612801611323,0.46577873156044236,0.5988255236222333
b,77,ZCA,0.16303401241537177,0.025081482922129465,0.20095708327065673,0.2512882024691489
b,77,PCA,0.16388215987572718,0.02605871230080223,0.21604473707647356,0.2360861187238337
b,77,Cholesky,0.1615254354909152,0.022044652386942462,0.2016191532078153,0.22023399449081388
b,77,ZCA-cor,0.1611384428561163,0.02451582560887941,0.2020524741190408,0.24634612270901446
b,77,PCA-cor,0.15813709919421032,0.02751672016108772,0.20720756970328688,0.23134677969114845
b,78,Mixed,0.3106134576429159,0.14543335503312363,0.5539558415530785,0.6452071976831666
b,78,ZCA,0.15926081345200502,0.021473358086925708,0.19896588070586366,0.21111365649558958
b,78,PCA,0.15360704763299132,0.02258456367378041,0.1982709114724041,0.2016928232956829
b,78,Cholesky,0.16328405840739743,0.025840358607039135,0.20909721998392028,0.23267831425877472
b,78,ZCA-cor,0.15830445179064984,0.020815917840387856,0.19196257877323317,0.21213233385884497
b,78,PCA-cor,0.15654597587354366,0.025478580849059625,0.19836671511313905,0.20931220576901244
b,79,Mixed,0.27878206849039067,0.15326148635417408,0.6597897031852075,0.7573074773381013
b,79,ZCA,0.15753672929972234,0.02426592306561786,0.20082758177668283,0.21708620497656297
b,79,PCA,0.16147219640459032,0.02937225999612268,0.22286180940386052,0.23424778612492883
b,79,Cholesky,0.1593530711129387,0.02508738646272246,0.21005092227594738,0.22951575774951372
b,79,ZCA-cor,0.15743132496267506,0.024100608873146162,0.19414242627266043,0.2157628214764047
b,79,PCA-cor,0.16320507510435422,0.0237367821034971,0.20193460806711802,0.21474792627973596
b,80,Mixed,0.28831100493070294,0.16724197364442328,0.6112229099416457,0.9015457536181735
b,80,ZCA,0.15652954006754594,0.01851499541084425,0.19255378563684514,0.19384022556596311
b,80,PCA,0.1640352598121379,0.02174710859487771,0.19274237557410454,0.21578789593500175
b,80,Cholesky,0.1608862935315106,0.02323179636183735,0.20061657885171733,0.2065812689551101
b,80,ZCA-cor,0.15534204557070716,0.02012333729828519,0.19280108535098317,0.20394097652838508
b,80,PCA-cor,0.163257959708298,0.0209124076343954,0.1980007203995564,0.2069949077493361
b,81,Mixed,0.2830475548798633,0.15424301764250384,0.5679426673396402,0.748433352833742
b,81,ZCA,0.16401305754701306,0.02713819412105598,0.21570342066741316,0.24426968373386534
b,81,PCA,0.1595450895452268,0.027192758873822186,0.20699145602886956,0.23055969337729268
b,81,Cholesky,0.16037302032299228,0.027087971848993517,0.2020857793404513,0.23911992854279834
b,81,ZCA-cor,0.1617603181299725,0.024904933317150997,0.20338480678662074,0.23710871045474796
b,81,PCA-cor,0.16743548041023174,0.028175746345084074,0.2186837714089472,0.23808007176092938
b,82,Mixed,0.30722906060315364,0.1376546120807891,0.5821804976820187,0.7212867830927163
b,82,ZCA,0.16535186948576439,0.026223615190537484,0.2153115921779356,0.24881161580543004
b,82,PCA,0.16166865596146976,0.024359450182657377,0.19795964845138092,0.22212137688750452
b,82,Cholesky,0.1610308688163953,0.031111132082359702,0.21549817224711898,0.2398081684305313
b,82,ZCA-cor,0.16431725116465526,0.026465292628376838,0.21981018635194458,0.2422084895761096
b,82,PCA-cor,0.1601282548087767,0.02322668730619453,0.19855306915016996,0.2119847239948581
b,83,Mixed,0.29378430858100224,0.14277830839451366,0.6103243865432493,0.7304409951582251
b,83,ZCA,0.16479221631470636,0.022741612246159934,0.20352502889118687,0.21346551831679586
b,83,PCA,0.16571318678598349,0.023039627391734964,0.20497161532344105,0.23081652032866737
b,83,Cholesky,0.16734715283553087,0.02661853882276292,0.21891002992626044,0.2448556044506411
b,83,ZCA-cor,0.16513250002889213,0.024191700384309754,0.2051187025132025,0.2177249257302813
b,83,PCA-cor,0.16590465241813238,0.02416192858624501,0.2086289231280658,0.22710772876270455
b,84,Mixed,0.28330047346393783,0.11532145909969833,0.46824575947136804,0.6441007884543491
b,84,ZCA,0.1697111252096517,0.029524920369104903,0.21197447619602508,0.24582980952977793
b,84,PCA,0.16918480091011226,0.02763505105717438,0.22454381446755559,0.23410896470905576
b,84,Cholesky,0.16829656673168764,0.027038010773733266,0.22828615803602398,0.2388897846610473
b,84,ZCA-cor,0.1673122048152977,0.026609371298022485,0.21194428217248493,0.22560918183213519
b,84,PCA-cor,0.16659786310933486,0.029247797832964252,0.22363565442412522,0.2569203626998999
b,85,Mixed,0.3004707217514321,0.1510652641840529,0.5781785875063543,0.6625513615388379
b,85,ZCA,0.1677991315871991,0.023587975302267073,0.2073541259181666,0.22301963050258858
b,85,PCA,0.15659001809408282,0.02314399463314489,0.20055679544004343,0.20470178857849125
b,85,Cholesky,0.15619454533221303,0.025248063108752328,0.20036966405915135,0.2310550423619798
b,85,ZCA-cor,0.16768899810711005,0.02319069450842862,0.20997039187795358,0.21809680860165614
b,85,PCA-cor,0.1568998993889444,0.022476674592610785,0.1900801966500366,0.22589394149680445
b,86,Mixed,0.26604593751910555,0.1251416510597221,0.5519211100189181,0.6090846692193297
b,86,ZCA,0.16822415911719446,0.025488129803658967,0.2188870678283701,0.23024145093826545
b,86,PCA,0.1697533989269396,0.027495784342490386,0.22378966884743845,0.2330373264473489
b,86,Cholesky,0.1665418796715526,0.030297584796109042,0.22023808108820347,0.24563832978512487
b,86,ZCA-cor,0.16692835741800327,0.026080361709466694,0.2162630120940176,0.22692846867461727
b,86,PCA-cor,0.16811790479109823,0.022587325564535892,0.20140998402792984,0.22202766207864183
b,87,Mixed,0.3153218642697425,0.12813527971409971,0.5229878634664931,0.667082969433953
b,87,ZCA,0.15741996185918405,0.0215967665079054,0.19709017796606884,0.21401796277934057
b,87,PCA,0.15939352525360245,0.02715286262040572,0.19990891363358154,0.23683427509551008
b,87,Cholesky,0.15776999779166154,0.019945519447956372,0.19089321929021066,0.22080926522616937
b,87,ZCA-cor,0.1581685021008154,0.022519033425828824,0.20021694104644736,0.22300618445052367
b,87,PCA-cor,0.15940905301644126,0.0264414494887194,0.20835202597126437,0.22314912433998108
b,88,Mixed,0.30265973364077353,0.13565928682937203,0.5603291295712463,0.7159550190045985
b,88,ZCA,0.16471317514484024,0.029026930605140992,0.21368424382471654,0.22997525140285338
b,88,PCA,0.16023327002162416,0.026711081974597147,0.2182623027164912,0.22296830985113947
b,88,Cholesky,0.16438827775354042,0.027879640284001618,0.22110188065727493,0.24011081318415362
b,88,ZCA-cor,0.16149051703362285,0.027717446330680847,0.20300399374739408,0.23647976648071573
b,88,PCA-cor,0.16228620968227256,0.024340965567440937,0.2100071131719173,0.24439190310182504
b,89,Mixed,0.30557499529006255,0.14653863735966363,0.5695021550830287,0.6285992651103312
b,89,ZCA,0.15913481637595106,0.02409746076925045,0.2117545514499893,0.2327411832084362
b,89,PCA,0.1561913688627059,0.02854614484275734,0.21035430897247656,0.23221389773298165
b,89,Cholesky,0.159474427984615,0.025807942400578245,0.20815018229432164,0.23104241181001273
b,89,ZCA-cor,0.1588352252516913,0.024464739760578412,0.21448712505078302,0.2238142729507437
b,89,PCA-cor,0.15756879692562867,0.025615999084928554,0.20408422540564305,0.23094287799445307
b,90,Mixed,0.2991733459782091,0.13178178441549238,0.5691438299732056,0.6191010821983588
b,90,ZCA,0.16998787724567835,0.02847981156099454,0.22087078407109995,0.25474806229001573
b,90,PCA,0.16220278389041815,0.023654032904104783,0.19575903284945897,0.24433554236060295
b,90,Cholesky,0.1633728892549689,0.02898152405618767,0.21227780700854532,0.25365989834337616
b,90,ZCA-cor,0.16927519648047074,0.02844685880640771,0.21965810086527204,0.2610701725674758
b,90,PCA-cor,0.1603605417876886,0.02345955227728001,0.18902567421145688,0.2424648041255353
b,91,Mixed,0.2737482701263833,0.12117400467524245,0.5200652083691004,0.6496738969981108
b,91,ZCA,0.16513916626285272,0.02400401173196441,0.20770081172347016,0.2428666091555524
b,91,PCA,0.17015319060435094,0.026175399006900437,0.2107988655191055,0.22227740734267679
b,91,Cholesky,0.16245521755847545,0.025851455973140557,0.20915362261206033,0.21703276530967483
b,91,ZCA-cor,0.1650476470737775,0.024588847583933558,0.20481950234693916,0.24416488981244971
b,91,PCA-cor,0.16834794584720442,0.03030783721759466,0.22248206014515548,0.24461585892709142
b,92,Mixed,0.3030880382255321,0.13143202834976064,0.5466286996535288,0.6390641212164916
b,92,ZCA,0.15638448074749156,0.02562404045563369,0.2068319853256888,0.21543283680022518
b,92,PCA,0.16306272869038782,0.02526696250743037,0.20851154383382176,0.2342900898883305
b,92,Cholesky,0.15789175246178674,0.023337264154994493,0.19963362768969295,0.20969624614097573
b,92,ZCA-cor,0.15646662405319342,0.026115805881982028,0.19869856463813243,0.21297171429382378
b,92,PCA-cor,0.15773677858802057,0.02378681086678043,0.19327275990263512,0.24812856846899
b,93,Mixed,0.29884409154961183,0.13831451707148074,0.5225654055499094,0.7527551659282593
b,93,ZCA,0.16322688621436857,0.02269670988479008,0.19594188656939035,0.21459876149736953
b,93,PCA,0.15511558843424345,0.024369485844832905,0.20251566123033804,0.21807495029361776
b,93,Cholesky,0.15654959714787467,0.026873779742131686,0.19536889372669103,0.24767075174683462
b,93,ZCA-cor,0.16224664876373165,0.023885981789116106,0.19526313833630304,0.21883464940475508
b,93,PCA-cor,0.14870759244275655,0.02676329249178448,0.1912936551820124,0.21896539151799596
b,94,Mixed,0.2872846083234142,0.13883879405411279,0.5663373083045948,0.7105037602915084
b,94,ZCA,0.15925047332158335,0.02427618657991009,0.1926462859121869,0.2183407858327506
b,94,PCA,0.15975940855944745,0.0204323668571706,0.19918606577806,0.21504192325961902
b,94,Cholesky,0.1586329897345617,0.020587449678369923,0.18946843659648607,0.19312812064589643
b,94,ZCA-cor,0.16003530184067694,0.0246659841663281,0.19786176838716624,0.22479781699563267
b,94,PCA-cor,0.16019504075740496,0.02653926865589487,0.21137212938263397,0.24368496299449932
b,95,Mixed,0.2706136335532193,0.13235677705210921,0.5763242015221629,0.6055291926409984
b,95,ZCA,0.16263430803253953,0.028662133849075292,0.20600165128784714,0.23754208092851714
b,95,PCA,0.16342020035366775,0.023703111237530862,0.20249795106242016,0.21803664743749254
b,95,Cholesky,0.16649807034904424,0.026434155822964562,0.21646446204193237,0.2357540318106481
b,95,ZCA-cor,0.1638163869146324,0.02873532075010571,0.20857630387774767,0.24352431473070096
b,95,PCA-cor,0.16594213873652655,0.028498422167697164,0.2056944352914098,0.27858722216350973
b,96,Mixed,0.2798199012545925,0.1239846449177453,0.5456862131177109,0.6623303071318859
b,96,ZCA,0.1586292749653205,0.019565704906277733,0.1884007653910843,0.19448946551304105
b,96,PCA,0.16360651225076583,0.023003267468070538,0.2000308747355064,0.22461007914831502
b,96,Cholesky,0.16486710375956565,0.024819540572558967,0.2067725993235468,0.23012148390614426
b,96,ZCA-cor,0.15865028123840963,0.019450154215212782,0.18877327180709164,0.19317521394778328
b,96,PCA-cor,0.1657446590860649,0.023132811343524937,0.2066420866177329,0.21195000129347774
b,97,Mixed,0.31367691321717267,0.12562906834714066,0.5064320123099144,0.6676890544307595
b,97,ZCA,0.16843596967643812,0.03128161058120664,0.2250974768194763,0.2768175539556897
b,97,PCA,0.16139052446213864,0.026612829115047927,0.20464148506586233,0.23700381467129125
b,97,Cholesky,0.15914458991523037,0.027946691184041073,0.2184190509653081,0.23842671591475872
b,97,ZCA-cor,0.16698378655480092,0.028743838357153707,0.21552523932720108,0.24837328558668342
b,97,PCA-cor,0.16677515249003444,0.022523356481176246,0.20156813270302917,0.21901079465628084
b,98,Mixed,0.2865605055582142,0.1557929181447487,0.6360984171395488,0.8057546206316456
b,98,ZCA,0.15623391601477446,0.02610003511617404,0.20524388372694474,0.22353469494499975
b,98,PCA,0.17100466592745212,0.027395997132369676,0.20915983562388038,0.25468019199184627
b,98,Cholesky,0.1655002165046306,0.024950355557054386,0.20205409344810815,0.2346186105559816
b,98,ZCA-cor,0.15620775018492056,0.026781816497928913,0.20803456499024472,0.22753309015932252
b,98,PCA-cor,0.17127710661462112,0.025462818831362664,0.21630532873291264,0.23434860422603407
b,99,Mixed,0.28669000765710295,0.12166130918840352,0.5506052213682382,0.6422440611082009
b,99,ZCA,0.1659721915769304,0.020207711683965957,0.1953679931004263,0.21734228918683696
b,99,PCA,0.1618332250910188,0.02382980806269312,0.1979949006610357,0.2340995891346843
b,99,Cholesky,0.16548450869870923,0.025153521581530836,0.20825108639536938,0.23674475382442806
b,99,ZCA-cor,0.16874293565138665,0.019946225312073424,0.2025643211636805,0.22146007671161147
b,99,PCA-cor,0.16180042785124435,0.022920634625781255,0.19398295010109567,0.2157554616300661
c,0,Mixed,0.29537366445414986,0.13990597761011417,0.578931251721638,0.6580516037960144
c,0,ZCA,0.14825950800354123,0.024661335358496343,0.19078420179854724,0.21264668763205366
c,0,PCA,0.14508747534821168,0.020490826890194942,0.17761991878076128,0.20434094302807193
c,0,Cholesky,0.14698024037228863,0.021907238117510025,0.1821173533741452,0.21439103993575376
c,0,ZCA-cor,0.14919083454537815,0.025002565812878373,0.19065525253161683,0.22109224093907057
c,0,PCA-cor,0.14719821138970812,0.022862051335998716,0.1898059513702682,0.21262617580087423
c,1,Mixed,0.275781791025961,0.10825151579438029,0.4672347058987144,0.5590073443388596
c,1,ZCA,0.1431841215449549,0.020067619009106957,0.16774766641181546,0.1841192818934947
c,1,PCA,0.14373803584525263,0.02406988389695214,0.19082808304446883,0.21923441220803142
c,1,Cholesky,0.15511491903097313,0.0288806037349438,0.19333596024411295,0.29046316455310695
c,1,ZCA-cor,0.14340743189967595,0.020788462684306338,0.17713781234933737,0.18710754038086796
c,1,PCA-cor,0.1446129672368299,0.02045894187479639,0.16855070626097565,0.2186929721358813
c,2,Mixed,0.3002034768749728,0.1475367328342902,0.5264602750494483,0.7969092527962911
c,2,ZCA,0.14782799876815098,0.01711260033999059,0.17610277693248316,0.18223575509255155
c,2,PCA,0.14922274716607203,0.019904256780635964,0.17834126406154105,0.19838457424114236
c,2,Cholesky,0.14842040054493139,0.022465915001533138,0.17865271051297762,0.20934738644876463
c,2,ZCA-cor,0.14668894634388913,0.018497799959666366,0.17898135905741624,0.1835058470067352
c,2,PCA-cor,0.14732718964575836,0.021551328776484326,0.1890436497297273,0.20659408767292708
c,3,Mixed,0.2740630544661319,0.1307055182226679,0.5103160630495764,0.6620849560050477
c,3,ZCA,0.14659658958378502,0.02001561151341977,0.17842167013027904,0.19726346792349866
c,3,PCA,0.14870660542363673,0.019792380554134792,0.18251788388075163,0.19447194584430272
c,3,Cholesky,0.14749774655437728,0.021644508132515134,0.18589097740674662,0.2016097301977355
c,3,ZCA-cor,0.14679512105393264,0.01972999306757511,0.18068314288522408,0.1875011224518409
c,3,PCA-cor,0.15007254721640576,0.018518795874338242,0.19026414352288434,0.19878517118878722
c,4,Mixed,0.2912750000461574,0.14830999720956975,0.5979019364365907,0.7069402083222343
c,4,ZCA,0.14038631314189015,0.022486653976426615,0.1856415690658824,0.19790365485723205
c,4,PCA,0.14750718066729818,0.022235450403087192,0.18028750400076618,0.2124405744802905
c,4,Cholesky,0.13983214947022277,0.02126980133632657,0.17775450683424254,0.18352966820618827
c,4,ZCA-cor,0.1413370008797953,0.02154972131861103,0.18530525042182988,0.18846133658013844
c,4,PCA-cor,0.14614534032304788,0.026287329005469127,0.19214160332220767,0.24802162103335545
