seed,method,pair_01,pair_02,pair_12,mean_dcor
13,PCA-cor,0.11735660412508105,0.11551967237164674,0.08399435703463982,0.10562354451045587
14,ZCA,0.08871682266078516,0.10589671799858412,0.05818339702914031,0.08426564589616986
14,PCA,0.07879888692081828,0.09851122670689239,0.08916634704602298,0.08882548689124455
14,Cholesky,0.06832635345426924,0.10416625493066861,0.04398710918737693,0.07215990585743826
14,ZCA-cor,0.06984377325888948,0.1083172268778287,0.06503563492861796,0.0810655450217787
14,PCA-cor,0.05833842120724487,0.09457554912505482,0.1061565618436575,0.0863568440586524
15,ZCA,0.09718954447010955,0.06923212711069504,0.09011691735537927,0.08551286297872795
15,PCA,0.06582581522768081,0.12636306274896256,0.05991567276171608,0.08403485024611983
15,Cholesky,0.08564594304103505,0.07143315256760815,0.09923104690706935,0.08543671417190418
15,ZCA-cor,0.09885100351969983,0.07706364455709877,0.08456103324414545,0.08682522710698136
15,PCA-cor,0.11589829589230244,0.06539470289439558,0.07383807648392483,0.08504369175687428
16,ZCA,0.09543405398198941,0.06791964886859682,0.06582646992074127,0.07639339092377584
16,PCA,0.06778364785070956,0.10363310054410503,0.08040197859213981,0.08393957566231813
16,Cholesky,0.10925483786859597,0.04679743080126877,0.05987060972979863,0.07197429279988779
16,ZCA-cor,0.10366084614689455,0.06567794327295978,0.0483741769650998,0.0725709887949847
16,PCA-cor,0.04489284033498771,0.08565006458792039,0.08587722013256713,0.0721400416851584
17,ZCA,0.0794176467083964,0.07930120745779679,0.09216025492286621,0.08362636969635313
17,PCA,0.07312118560308507,0.09782959827989775,0.08528913417216616,0.085413306018383
17,Cholesky,0.0519704088884519,0.05441334066402785,0.14188523987304255,0.08275632980850743
17,ZCA-cor,0.06794810681574157,0.08338802958610013,0.10209276060467254,0.0844762990021714
17,PCA-cor,0.0932010219033119,0.0768500854484233,0.08732935437938498,0.08579348724370672
18,ZCA,0.08517019391621769,0.07966183999448968,0.12577230749769486,0.09686811380280075
18,PCA,0.05799091101792852,0.09336153766403257,0.11806146515162404,0.08980463794452838
18,Cholesky,0.11392908677529408,0.0987603019910579,0.07868079126119604,0.097123393342516
18,ZCA-cor,0.10577868259488998,0.07693687064961977,0.11985001227261358,0.10085518850570778
18,PCA-cor,0.11194558078319627,0.04904687862883922,0.08685297800054752,0.08261514580419434
19,ZCA,0.09784084506218141,0.10892774516744172,0.05726024357386038,0.08800961126782784
19,PCA,0.075166700426329,0.09360280945982047,0.12219108975069554,0.096986866545615
19,Cholesky,0.11274461098300764,0.10227663257592746,0.08749117774092087,0.10083747376661865
19,ZCA-cor,0.10482627648090369,0.10168963249648165,0.059358075503090836,0.08862466149349206
19,PCA-cor,0.08125129047712584,0.09587196173570701,0.09668828208334249,0.09127051143205844
20,ZCA,0.09648098783242175,0.06872978200158644,0.07247824758912642,0.07922967247437819
20,PCA,0.08511174842545584,0.05442472440008501,0.09670342125958188,0.07874663136170758
20,Cholesky,0.07128907821747484,0.05873634586379211,0.05933148597173561,0.06311897001766752
20,ZCA-cor,0.09574632807015875,0.07068249677877043,0.07524739350256038,0.08055873945049652
20,PCA-cor,0.06965824025462186,0.06113952606341072,0.09899723660689112,0.07659833430830791
21,ZCA,0.06618711843286822,0.1521534087995612,0.0691473121963587,0.09582927980959603
21,PCA,0.07463308859833025,0.1512039999053249,0.07912209841219271,0.10165306230528261
21,Cholesky,0.06765957666575753,0.12164523327918546,0.07548406004242307,0.08826295666245536
21,ZCA-cor,0.06355729369214118,0.15100057080668416,0.06758919307624396,0.09404901919168977
21,PCA-cor,0.11827837665636665,0.07092523163882085,0.05464965438584513,0.08128442089367754
22,ZCA,0.10856907377325016,0.09498411792331252,0.09362440603495079,0.09905919924383781
22,PCA,0.12915159585417677,0.09380024924934217,0.05493493428285627,0.09262892646212507
22,Cholesky,0.06531902269816789,0.08937363049667417,0.1292161406386542,0.09463626461116541
22,ZCA-cor,0.08542642008103284,0.09650566978391469,0.09089754340619781,0.09094321109038178
22,PCA-cor,0.12930954232343203,0.09387003956881729,0.05490470567198181,0.09269476252141039
23,ZCA,0.07883714725015578,0.10670727535025616,0.08602216374348019,0.09052219544796404
23,PCA,0.10165157808437016,0.10533732522819748,0.06024102395482194,0.0890766424224632
23,Cholesky,0.0885734007635472,0.11422427892208982,0.0862153196743714,0.09633766645333613
23,ZCA-cor,0.0786398697161863,0.1056442293926018,0.08426054039367221,0.08951487983415345
23,PCA-cor,0.08545916677072275,0.0747940540197287,0.09567707057636857,0.08531009712227333
