distribution,method,seed,rotation,base_dcor,rotation_dcor,difference
e,ZCA,0,27,0.12247246366352202,0.12772656610613767,0.005254102442615649
e,ZCA,0,28,0.12247246366352202,0.12031458214344687,-0.00215788152007515
e,ZCA,0,29,0.12247246366352202,0.12145848795025264,-0.0010139757132693744
e,ZCA,0,30,0.12247246366352202,0.12611240454441233,0.0036399408808903133
e,ZCA,0,31,0.12247246366352202,0.1277184384704137,0.005245974806891679
e,ZCA,0,32,0.12247246366352202,0.1255481739683551,0.0030757103048330847
e,ZCA,0,33,0.12247246366352202,0.12299263026599737,0.0005201666024753498
e,ZCA,0,34,0.12247246366352202,0.11642723543967455,-0.006045228223847468
e,ZCA,0,35,0.12247246366352202,0.11887822070415392,-0.0035942429593680963
e,ZCA,0,36,0.12247246366352202,0.12147741621338286,-0.000995047450139161
e,ZCA,0,37,0.12247246366352202,0.12332256653550078,0.0008501028719787584
e,ZCA,0,38,0.12247246366352202,0.12788535874548418,0.00541289508196216
e,ZCA,0,39,0.12247246366352202,0.12579500309507166,0.0033225394315496426
e,ZCA,0,40,0.12247246366352202,0.11423994685598479,-0.008232516807537227
e,ZCA,0,41,0.12247246366352202,0.118465572734662,-0.004006890928860016
e,ZCA,0,42,0.12247246366352202,0.1245130805693265,0.002040616905804482
e,ZCA,0,43,0.12247246366352202,0.11766675476720957,-0.004805708896312447
e,ZCA,0,44,0.12247246366352202,0.13047028418693712,0.007997820523415106
e,ZCA,0,45,0.12247246366352202,0.12258046745854079,0.00010800379501876844
e,ZCA,0,46,0.12247246366352202,0.1278769502981619,0.005404486634639882
e,ZCA,0,47,0.12247246366352202,0.12354884165399685,0.0010763779904748305
e,ZCA,0,48,0.12247246366352202,0.12260986944912726,0.00013740578560524075
e,ZCA,0,49,0.12247246366352202,0.11960565001625885,-0.0028668136472631695
e,ZCA,0,50,0.12247246366352202,0.12151063910107757,-0.0009618245624444521
e,ZCA,0,51,0.12247246366352202,0.12864574333016532,0.0061732796666433
e,ZCA,0,52,0.12247246366352202,0.12118235089941864,-0.0012901127641033738
e,ZCA,0,53,0.12247246366352202,0.12694530452801267,0.0044728408644906514
e,ZCA,0,54,0.12247246366352202,0.1325654249364715,0.01009296127294948
e,ZCA,0,55,0.12247246366352202,0.11212935587310899,-0.01034310779041303
e,ZCA,0,56,0.12247246366352202,0.12882619870204648,0.006353735038524461
e,ZCA,0,57,0.12247246366352202,0.12151808168048159,-0.000954381983040431
e,ZCA,0,58,0.12247246366352202,0.12137810273663935,-0.0010943609268826704
e,ZCA,0,59,0.12247246366352202,0.11810401458090865,-0.004368449082613371
e,ZCA,0,60,0.12247246366352202,0.12780637027110087,0.005333906607578848
e,ZCA,0,61,0.12247246366352202,0.1250354451639304,0.0025629815004083734
e,ZCA,0,62,0.12247246366352202,0.12532383938940697,0.0028513757258849526
e,ZCA,0,63,0.12247246366352202,0.13200609040801722,0.009533626744495205
e,ZCA,0,64,0.12247246366352202,0.11778305200498992,-0.004689411658532094
e,ZCA,0,65,0.12247246366352202,0.1243285132295807,0.0018560495660586845
e,ZCA,0,66,0.12247246366352202,0.12355106042480603,0.0010785967612840092
e,ZCA,0,67,0.12247246366352202,0.1192380391804929,-0.0032344244830291163
e,ZCA,0,68,0.12247246366352202,0.12707566798162023,0.004603204318098214
e,ZCA,0,69,0.12247246366352202,0.12378388791365567,0.0013114242501336554
e,ZCA,0,70,0.12247246366352202,0.12088365998313812,-0.0015888036803839017
e,ZCA,0,71,0.12247246366352202,0.11614980113915165,-0.006322662524370373
e,ZCA,0,72,0.12247246366352202,0.11593086213633022,-0.006541601527191798
e,ZCA,0,73,0.12247246366352202,0.11660421294244395,-0.005868250721078064
e,ZCA,0,74,0.12247246366352202,0.12177645640109605,-0.0006960072624259683
e,ZCA,0,75,0.12247246366352202,0.11814485047380557,-0.004327613189716445
e,ZCA,0,76,0.12247246366352202,0.11436418851931188,-0.008108275144210142
e,ZCA,0,77,0.12247246366352202,0.11977608025414843,-0.0026963834093735872
e,ZCA,0,78,0.12247246366352202,0.12054717769756094,-0.0019252859659610738
e,ZCA,0,79,0.12247246366352202,0.120394798635241,-0.0020776650282810227
e,ZCA,0,80,0.12247246366352202,0.11715927389677756,-0.0053131897667444555
e,ZCA,0,81,0.12247246366352202,0.12436938209295346,0.0018969184294314462
e,ZCA,0,82,0.12247246366352202,0.11858320914470141,-0.0038892545188206062
e,ZCA,0,83,0.12247246366352202,0.11889259906016003,-0.0035798646033619874
e,ZCA,0,84,0.12247246366352202,0.11574916937025627,-0.00672329429326575
e,ZCA,0,85,0.12247246366352202,0.11453955235314232,-0.007932911310379695
e,ZCA,0,86,0.12247246366352202,0.11709366540324376,-0.005378798260278261
e,ZCA,0,87,0.12247246366352202,0.11494281188012997,-0.007529651783392044
e,ZCA,0,88,0.12247246366352202,0.1275836090649599,0.005111145401437894
e,ZCA,0,89,0.12247246366352202,0.1192925381500187,-0.0031799255135033233
e,ZCA,0,90,0.12247246366352202,0.11994415006464336,-0.0025283135988786593
e,ZCA,0,91,0.12247246366352202,0.11975294207626788,-0.0027195215872541367
e,ZCA,0,92,0.12247246366352202,0.12290597780520114,0.0004335141416791227
e,ZCA,0,93,0.12247246366352202,0.11831232592793571,-0.004160137735586308
e,ZCA,0,94,0.12247246366352202,0.12192343763836443,-0.0005490260251575924
e,ZCA,0,95,0.12247246366352202,0.11932823693753528,-0.003144226725986743
e,ZCA,0,96,0.12247246366352202,0.11772805841516064,-0.00474440524836138
e,ZCA,0,97,0.12247246366352202,0.1260218104173026,0.0035493467537805745
e,ZCA,0,98,0.12247246366352202,0.12500961235177652,0.002537148688254498
e,ZCA,0,99,0.12247246366352202,0.12346976765433365,0.0009973039908116321
e,ZCA,1,0,0.12026736717753875,0.12489410685012918,0.0046267396725904325
e,ZCA,1,1,0.12026736717753875,0.11902788584109077,-0.0012394813364479812
e,ZCA,1,2,0.12026736717753875,0.12015548293882286,-0.00011188423871588693
e,ZCA,1,3,0.12026736717753875,0.1295883520275665,0.009320984850027747
e,ZCA,1,4,0.12026736717753875,0.11933108331028427,-0.0009362838672544727
e,ZCA,1,5,0.12026736717753875,0.1205187294338118,0.0002513622562730494
e,ZCA,1,6,0.12026736717753875,0.1226707091308118,0.002403341953273047
e,ZCA,1,7,0.12026736717753875,0.11573577480152787,-0.004531592376010876
e,ZCA,1,8,0.12026736717753875,0.11743315890745853,-0.002834208270080213
e,ZCA,1,9,0.12026736717753875,0.13657848936755038,0.01631112219001163
e,ZCA,1,10,0.12026736717753875,0.12492403693163738,0.004656669754098633
e,ZCA,1,11,0.12026736717753875,0.11810887590664026,-0.0021584912708984827
e,ZCA,1,12,0.12026736717753875,0.11670864510490968,-0.0035587220726290697
e,ZCA,1,13,0.12026736717753875,0.1165884620079151,-0.0036789051696236447
e,ZCA,1,14,0.12026736717753875,0.12440362280297348,0.004136255625434737
e,ZCA,1,15,0.12026736717753875,0.12081096019469917,0.0005435930171604209
e,ZCA,1,16,0.12026736717753875,0.11633570718652453,-0.003931659991014219
e,ZCA,1,17,0.12026736717753875,0.13020217190396866,0.009934804726429908
e,ZCA,1,18,0.12026736717753875,0.12767727946497062,0.007409912287431875
e,ZCA,1,19,0.12026736717753875,0.12997270862802324,0.00970534145048449
e,ZCA,1,20,0.12026736717753875,0.12370211393063144,0.003434746753092688
e,ZCA,1,21,0.12026736717753875,0.1244946403207378,0.0042272731431990535
e,ZCA,1,22,0.12026736717753875,0.12292571723509983,0.0026583500575610847
e,ZCA,1,23,0.12026736717753875,0.1294828785754642,0.009215511397925452
e,ZCA,1,24,0.12026736717753875,0.12163154107929243,0.001364173901753682
e,ZCA,1,25,0.12026736717753875,0.12001625029040641,-0.0002511168871323355
e,ZCA,1,26,0.12026736717753875,0.11587505754225425,-0.004392309635284503
e,ZCA,1,27,0.12026736717753875,0.12393509614296762,0.003667728965428871
e,ZCA,1,28,0.12026736717753875,0.11908145682016721,-0.0011859103573715335
e,ZCA,1,29,0.12026736717753875,0.12425633617890733,0.003988969001368581
e,ZCA,1,30,0.12026736717753875,0.11965753736397998,-0.0006098298135587682
e,ZCA,1,31,0.12026736717753875,0.11471926212717382,-0.005548105050364932
e,ZCA,1,32,0.12026736717753875,0.12091951946935466,0.0006521522918159078
e,ZCA,1,33,0.12026736717753875,0.12827577334538998,0.008008406167851229
e,ZCA,1,34,0.12026736717753875,0.1150046018002991,-0.005262765377239645
e,ZCA,1,35,0.12026736717753875,0.12711751298063348,0.0068501458030947315
e,ZCA,1,36,0.12026736717753875,0.12428911888532264,0.004021751707783891
e,ZCA,1,37,0.12026736717753875,0.1276051710632155,0.007337803885676758
e,ZCA,1,38,0.12026736717753875,0.11729556417186117,-0.0029718030056775785
e,ZCA,1,39,0.12026736717753875,0.11762498999348091,-0.0026423771840578397
e,ZCA,1,40,0.12026736717753875,0.12358227944619712,0.0033149122686583765
e,ZCA,1,41,0.12026736717753875,0.12384345560684022,0.0035760884293014744
e,ZCA,1,42,0.12026736717753875,0.13068244944733895,0.010415082269800202
e,ZCA,1,43,0.12026736717753875,0.11917966571617772,-0.0010877014613610292
e,ZCA,1,44,0.12026736717753875,0.12104595749916482,0.0007785903216260687
e,ZCA,1,45,0.12026736717753875,0.12578435549487682,0.005516988317338073
e,ZCA,1,46,0.12026736717753875,0.1231192650299052,0.0028518978523664473
e,ZCA,1,47,0.12026736717753875,0.12248277813904956,0.0022154109615108164
e,ZCA,1,48,0.12026736717753875,0.12043932191140172,0.00017195473386297233
e,ZCA,1,49,0.12026736717753875,0.12802496909729386,0.007757601919755108
e,ZCA,1,50,0.12026736717753875,0.11819446769261091,-0.002072899484927837
e,ZCA,1,51,0.12026736717753875,0.11813424302384846,-0.002133124153690283
e,ZCA,1,52,0.12026736717753875,0.11865292203292294,-0.0016144451446158115
e,ZCA,1,53,0.12026736717753875,0.12074521452339709,0.00047784734585834543
e,ZCA,1,54,0.12026736717753875,0.1181946010378879,-0.00207276613965085
e,ZCA,1,55,0.12026736717753875,0.11703757279349417,-0.003229794384044582
e,ZCA,1,56,0.12026736717753875,0.12890853895263124,0.008641171775092493
e,ZCA,1,57,0.12026736717753875,0.12075789763604582,0.0004905304585070686
e,ZCA,1,58,0.12026736717753875,0.12038502049860929,0.0001176533210705405
e,ZCA,1,59,0.12026736717753875,0.12658304270834497,0.006315675530806225
e,ZCA,1,60,0.12026736717753875,0.1209615161966904,0.0006941490191516575
e,ZCA,1,61,0.12026736717753875,0.12129995163958782,0.0010325844620490687
e,ZCA,1,62,0.12026736717753875,0.12861583828600182,0.008348471108463068
e,ZCA,1,63,0.12026736717753875,0.12318424680893045,0.0029168796313917
e,ZCA,1,64,0.12026736717753875,0.11757401201135571,-0.002693355166183034
e,ZCA,1,65,0.12026736717753875,0.11441039276600456,-0.005856974411534183
e,ZCA,1,66,0.12026736717753875,0.12890027437845114,0.008632907200912393
e,ZCA,1,67,0.12026736717753875,0.116756934225179,-0.0035104329523597544
e,ZCA,1,68,0.12026736717753875,0.12048648197712881,0.0002191147995900672
e,ZCA,1,69,0.12026736717753875,0.12058932826540025,0.00032196108786150535
e,ZCA,1,70,0.12026736717753875,0.13287945987753286,0.01261209269999411
e,ZCA,1,71,0.12026736717753875,0.11898048258250572,-0.0012868845950330249
e,ZCA,1,72,0.12026736717753875,0.1223047514341387,0.002037384256599953
e,ZCA,1,73,0.12026736717753875,0.11116003727715754,-0.009107329900381211
e,ZCA,1,74,0.12026736717753875,0.12681178721537226,0.006544420037833509
e,ZCA,1,75,0.12026736717753875,0.12910529379748695,0.0088379266199482
e,ZCA,1,76,0.12026736717753875,0.12207364804517695,0.0018062808676382047
e,ZCA,1,77,0.12026736717753875,0.1152843178745876,-0.0049830493029511536
e,ZCA,1,78,0.12026736717753875,0.11862769325120572,-0.0016396739263330323
e,ZCA,1,79,0.12026736717753875,0.11992474756216072,-0.00034261961537802865
e,ZCA,1,80,0.12026736717753875,0.12408777345325611,0.003820406275717364
e,ZCA,1,81,0.12026736717753875,0.13053240122698478,0.010265034049446037
e,ZCA,1,82,0.12026736717753875,0.11818997734413227,-0.0020773898334064816
e,ZCA,1,83,0.12026736717753875,0.1188525707877788,-0.0014147963897599425
e,ZCA,1,84,0.12026736717753875,0.11849021081552237,-0.0017771563620163772
e,ZCA,1,85,0.12026736717753875,0.11961545570266083,-0.0006519114748779198
e,ZCA,1,86,0.12026736717753875,0.12572964358660457,0.005462276409065825
e,ZCA,1,87,0.12026736717753875,0.1205305208420033,0.0002631536644645549
e,ZCA,1,88,0.12026736717753875,0.11798507291289378,-0.002282294264644963
e,ZCA,1,89,0.12026736717753875,0.11988245861244985,-0.0003849085650888956
e,ZCA,1,90,0.12026736717753875,0.12233273158975991,0.00206536441222116
e,ZCA,1,91,0.12026736717753875,0.12821754583536962,0.007950178657830875
e,ZCA,1,92,0.12026736717753875,0.1111384046542955,-0.009128962523243245
e,ZCA,1,93,0.12026736717753875,0.1224508169762202,0.0021834497986814583
e,ZCA,1,94,0.12026736717753875,0.12543484906415994,0.005167481886621195
e,ZCA,1,95,0.12026736717753875,0.12056201135475889,0.000294644177220138
e,ZCA,1,96,0.12026736717753875,0.12384937153315981,0.00358200435562106
e,ZCA,1,97,0.12026736717753875,0.12621907932400844,0.005951712146469695
e,ZCA,1,98,0.12026736717753875,0.11710572570991255,-0.0031616414676261945
e,ZCA,1,99,0.12026736717753875,0.12324667796210668,0.0029793107845679373
e,ZCA,2,0,0.13016362386768224,0.11699464637268474,-0.0131689774949975
e,ZCA,2,1,0.13016362386768224,0.11214558161555482,-0.018018042252127414
e,ZCA,2,2,0.13016362386768224,0.11327160871565768,-0.016892015152024556
e,ZCA,2,3,0.13016362386768224,0.1247602653826283,-0.0054033584850539385
e,ZCA,2,4,0.13016362386768224,0.12343121542626236,-0.006732408441419882
e,ZCA,2,5,0.13016362386768224,0.12012482813160587,-0.01003879573607637
e,ZCA,2,6,0.13016362386768224,0.12024367641822738,-0.00991994744945486
e,ZCA,2,7,0.13016362386768224,0.11794705324678145,-0.012216570620900785
e,ZCA,2,8,0.13016362386768224,0.12212085870096037,-0.008042765166721866
e,ZCA,2,9,0.13016362386768224,0.1209991217360892,-0.009164502131593033
e,ZCA,2,10,0.13016362386768224,0.12064783837617771,-0.00951578549150453
e,ZCA,2,11,0.13016362386768224,0.11938729596949488,-0.01077632789818736
e,ZCA,2,12,0.13016362386768224,0.11964166335183395,-0.010521960515848292
e,ZCA,2,13,0.13016362386768224,0.11540182649285595,-0.014761797374826288
e,ZCA,2,14,0.13016362386768224,0.11979412163515063,-0.010369502232531608
e,ZCA,2,15,0.13016362386768224,0.12474095427376708,-0.005422669593915158
e,ZCA,2,16,0.13016362386768224,0.11564654953802425,-0.014517074329657986
e,ZCA,2,17,0.13016362386768224,0.11995607396831628,-0.010207549899365953
e,ZCA,2,18,0.13016362386768224,0.1216611769248753,-0.00850244694280694
e,ZCA,2,19,0.13016362386768224,0.11643188684937295,-0.013731737018309292
e,ZCA,2,20,0.13016362386768224,0.11348741906642452,-0.016676204801257713
e,ZCA,2,21,0.13016362386768224,0.1123345025760231,-0.017829121291659145
e,ZCA,2,22,0.13016362386768224,0.11916270404939279,-0.011000919818289448
e,ZCA,2,23,0.13016362386768224,0.11471050157717691,-0.015453122290505328
e,ZCA,2,24,0.13016362386768224,0.1274954834598208,-0.0026681404078614246
e,ZCA,2,25,0.13016362386768224,0.12146570446998661,-0.008697919397695625
e,ZCA,2,26,0.13016362386768224,0.1244420681868989,-0.005721555680783336
e,ZCA,2,27,0.13016362386768224,0.12033293193960662,-0.009830691928075619
e,ZCA,2,28,0.13016362386768224,0.12151077600705139,-0.00865284786063085
e,ZCA,2,29,0.13016362386768224,0.12713362610316498,-0.0030299977645172615
e,ZCA,2,30,0.13016362386768224,0.11507868933212997,-0.015084934535552263
e,ZCA,2,31,0.13016362386768224,0.1166306993231128,-0.013532924544569433
e,ZCA,2,32,0.13016362386768224,0.1236938854121081,-0.006469738455574137
e,ZCA,2,33,0.13016362386768224,0.11846695959429089,-0.011696664273391347
e,ZCA,2,34,0.13016362386768224,0.11761515466708508,-0.012548469200597157
e,ZCA,2,35,0.13016362386768224,0.12570703354467186,-0.004456590323010379
e,ZCA,2,36,0.13016362386768224,0.11610719732072891,-0.014056426546953327
e,ZCA,2,37,0.13016362386768224,0.12027199240736591,-0.009891631460316325
e,ZCA,2,38,0.13016362386768224,0.124314234403034,-0.005849389464648233
e,ZCA,2,39,0.13016362386768224,0.12424314957604378,-0.005920474291638458
e,ZCA,2,40,0.13016362386768224,0.10472898871982315,-0.025434635147859083
e,ZCA,2,41,0.13016362386768224,0.11897565167053191,-0.011187972197150328
e,ZCA,2,42,0.13016362386768224,0.1179837971715341,-0.012179826696148144
e,ZCA,2,43,0.13016362386768224,0.11765190114700706,-0.012511722720675175
e,ZCA,2,44,0.13016362386768224,0.1223132782400753,-0.007850345627606933
e,ZCA,2,45,0.13016362386768224,0.11717902063267882,-0.012984603235003417
e,ZCA,2,46,0.13016362386768224,0.11701028975359726,-0.01315333411408498
e,ZCA,2,47,0.13016362386768224,0.11661574007005682,-0.01354788379762542
e,ZCA,2,48,0.13016362386768224,0.12232498500715269,-0.007838638860529545
e,ZCA,2,49,0.13016362386768224,0.11509720219121579,-0.015066421676466449
e,ZCA,2,50,0.13016362386768224,0.11683171317364827,-0.013331910694033972
e,ZCA,2,51,0.13016362386768224,0.11737362443301647,-0.012789999434665772
e,ZCA,2,52,0.13016362386768224,0.11394615416140381,-0.016217469706278423
e,ZCA,2,53,0.13016362386768224,0.11525799177544745,-0.014905632092234791
e,ZCA,2,54,0.13016362386768224,0.11827728027376448,-0.011886343593917756
e,ZCA,2,55,0.13016362386768224,0.1150124207166977,-0.015151203150984532
e,ZCA,2,56,0.13016362386768224,0.11106053042849245,-0.019103093439189783
e,ZCA,2,57,0.13016362386768224,0.1183416941554203,-0.011821929712261939
e,ZCA,2,58,0.13016362386768224,0.11711458650776796,-0.013049037359914278
e,ZCA,2,59,0.13016362386768224,0.11646046981594706,-0.01370315405173518
e,ZCA,2,60,0.13016362386768224,0.12087325967578931,-0.009290364191892928
e,ZCA,2,61,0.13016362386768224,0.11576960256208592,-0.014394021305596319
e,ZCA,2,62,0.13016362386768224,0.1173786404646612,-0.012784983403021033
e,ZCA,2,63,0.13016362386768224,0.1162968483220525,-0.013866775545629734
e,ZCA,2,64,0.13016362386768224,0.12078609456682901,-0.009377529300853227
e,ZCA,2,65,0.13016362386768224,0.12131595756412354,-0.008847666303558696
e,ZCA,2,66,0.13016362386768224,0.1152810218249749,-0.014882602042707332
e,ZCA,2,67,0.13016362386768224,0.11644126047708397,-0.013722363390598263
e,ZCA,2,68,0.13016362386768224,0.11972055850260543,-0.010443065365076803
e,ZCA,2,69,0.13016362386768224,0.12504955311098948,-0.005114070756692762
e,ZCA,2,70,0.13016362386768224,0.11098339998235587,-0.019180223885326364
e,ZCA,2,71,0.13016362386768224,0.11853041289609652,-0.01163321097158572
e,ZCA,2,72,0.13016362386768224,0.12105018433655523,-0.009113439531127004
e,ZCA,2,73,0.13016362386768224,0.11973821591779918,-0.010425407949883059
e,ZCA,2,74,0.13016362386768224,0.12095301170664496,-0.009210612161037274
e,ZCA,2,75,0.13016362386768224,0.11730178790551027,-0.012861835962171969
e,ZCA,2,76,0.13016362386768224,0.11920480670550876,-0.010958817162173479
e,ZCA,2,77,0.13016362386768224,0.11634599406546232,-0.013817629802219913
e,ZCA,2,78,0.13016362386768224,0.12330895970097815,-0.006854664166704091
e,ZCA,2,79,0.13016362386768224,0.1164846349655421,-0.013678988902140143
e,ZCA,2,80,0.13016362386768224,0.11558160362065115,-0.014582020247031091
e,ZCA,2,81,0.13016362386768224,0.12095759387249393,-0.009206029995188311
e,ZCA,2,82,0.13016362386768224,0.11810983424332205,-0.012053789624360184
e,ZCA,2,83,0.13016362386768224,0.12014426879468504,-0.0100193550729972
e,ZCA,2,84,0.13016362386768224,0.12323012631910059,-0.006933497548581649
e,ZCA,2,85,0.13016362386768224,0.12109405761214566,-0.00906956625553658
e,ZCA,2,86,0.13016362386768224,0.1137316198144681,-0.01643200405321414
e,ZCA,2,87,0.13016362386768224,0.11630659550807688,-0.013857028359605353
e,ZCA,2,88,0.13016362386768224,0.11790030807370903,-0.012263315793973203
e,ZCA,2,89,0.13016362386768224,0.1146082088309323,-0.01555541503674994
e,ZCA,2,90,0.13016362386768224,0.12109037985472479,-0.009073244012957449
e,ZCA,2,91,0.13016362386768224,0.12250638091743382,-0.007657242950248416
e,ZCA,2,92,0.13016362386768224,0.11320677147294478,-0.01695685239473746
e,ZCA,2,93,0.13016362386768224,0.11519692483280401,-0.014966699034878225
e,ZCA,2,94,0.13016362386768224,0.11992219880995601,-0.010241425057726225
e,ZCA,2,95,0.13016362386768224,0.12791326195985286,-0.0022503619078293735
e,ZCA,2,96,0.13016362386768224,0.11622851346544422,-0.013935110402238021
e,ZCA,2,97,0.13016362386768224,0.1107010468369782,-0.01946257703070403
e,ZCA,2,98,0.13016362386768224,0.11628534710030684,-0.013878276767375394
e,ZCA,2,99,0.13016362386768224,0.11151326664806696,-0.018650357219615277
e,ZCA,3,0,0.10815642306724922,0.11766662527624062,0.009510202208991403
e,ZCA,3,1,0.10815642306724922,0.11991031742797541,0.011753894360726186
e,ZCA,3,2,0.10815642306724922,0.11509067884582147,0.006934255778572249
e,ZCA,3,3,0.10815642306724922,0.10635169178305835,-0.0018047312841908691
e,ZCA,3,4,0.10815642306724922,0.11834858404437744,0.010192160977128217
e,ZCA,3,5,0.10815642306724922,0.1111302123117285,0.0029737892444792746
e,ZCA,3,6,0.10815642306724922,0.11816967325108721,0.010013250183837988
e,ZCA,3,7,0.10815642306724922,0.110522176345445,0.002365753278195784
e,ZCA,3,8,0.10815642306724922,0.10596552991076623,-0.0021908931564829925
e,ZCA,3,9,0.10815642306724922,0.10487126804583825,-0.003285155021410968
e,ZCA,3,10,0.10815642306724922,0.11652005567171321,0.008363632604463989
e,ZCA,3,11,0.10815642306724922,0.11196661373523259,0.003810190667983368
e,ZCA,3,12,0.10815642306724922,0.11626073559094732,0.008104312523698101
e,ZCA,3,13,0.10815642306724922,0.11707770292274831,0.008921279855499092
e,ZCA,3,14,0.10815642306724922,0.10952919595785895,0.001372772890609733
e,ZCA,3,15,0.10815642306724922,0.1151452703824526,0.006988847315203384
e,ZCA,3,16,0.10815642306724922,0.11075041528869632,0.0025939922214471
e,ZCA,3,17,0.10815642306724922,0.1225829281090493,0.014426505041800083
e,ZCA,3,18,0.10815642306724922,0.11134512695889186,0.003188703891642636
e,ZCA,3,19,0.10815642306724922,0.11514869334807866,0.006992270280829438
e,ZCA,3,20,0.10815642306724922,0.10915859253686991,0.0010021694696206868
e,ZCA,3,21,0.10815642306724922,0.11819141257212627,0.010034989504877051
e,ZCA,3,22,0.10815642306724922,0.11913624483333073,0.010979821766081505
e,ZCA,3,23,0.10815642306724922,0.11221072335570889,0.00405430028845967
e,ZCA,3,24,0.10815642306724922,0.11384433894049246,0.005687915873243243
e,ZCA,3,25,0.10815642306724922,0.11718766684795742,0.0090312437807082
e,ZCA,3,26,0.10815642306724922,0.11719150643108452,0.009035083363835295
e,ZCA,3,27,0.10815642306724922,0.11866722079921041,0.010510797731961188
e,ZCA,3,28,0.10815642306724922,0.11091017102030912,0.0027537479530598957
e,ZCA,3,29,0.10815642306724922,0.10945269456604552,0.0012962714987962975
e,ZCA,3,30,0.10815642306724922,0.11082350808769209,0.002667085020442869
e,ZCA,3,31,0.10815642306724922,0.11433008781821835,0.0061736647509691295
e,ZCA,3,32,0.10815642306724922,0.11532297127078323,0.007166548203534004
e,ZCA,3,33,0.10815642306724922,0.11765292472760276,0.00949650166035354
e,ZCA,3,34,0.10815642306724922,0.10803214954661768,-0.00012427352063154595
e,ZCA,3,35,0.10815642306724922,0.11263369055439153,0.004477267487142306
e,ZCA,3,36,0.10815642306724922,0.1080291084873245,-0.00012731457992472273
e,ZCA,3,37,0.10815642306724922,0.12508480037128622,0.016928377304037
e,ZCA,3,38,0.10815642306724922,0.11536373655886781,0.007207313491618586
e,ZCA,3,39,0.10815642306724922,0.11574093513015227,0.0075845120629030455
e,ZCA,3,40,0.10815642306724922,0.11578074383540596,0.0076243207681567365
e,ZCA,3,41,0.10815642306724922,0.11355914043966764,0.005402717372418417
e,ZCA,3,42,0.10815642306724922,0.11406530419198284,0.005908881124733617
e,ZCA,3,43,0.10815642306724922,0.11372478593034992,0.005568362863100695
e,ZCA,3,44,0.10815642306724922,0.11371998111708444,0.0055635580498352155
e,ZCA,3,45,0.10815642306724922,0.10276241583346792,-0.005394007233781306
e,ZCA,3,46,0.10815642306724922,0.12039115256773937,0.012234729500490149
e,ZCA,3,47,0.10815642306724922,0.11877445280913225,0.010618029741883028
e,ZCA,3,48,0.10815642306724922,0.11313801604121737,0.004981592973968149
e,ZCA,3,49,0.10815642306724922,0.11815773767302613,0.010001314605776912
e,ZCA,3,50,0.10815642306724922,0.11259256808035106,0.0044361450131018415
e,ZCA,3,51,0.10815642306724922,0.11914976523410221,0.010993342166852993
e,ZCA,3,52,0.10815642306724922,0.10955256060561999,0.0013961375383707703
e,ZCA,3,53,0.10815642306724922,0.10977095467797611,0.0016145316107268881
e,ZCA,3,54,0.10815642306724922,0.10835924320546766,0.00020282013821844302
e,ZCA,3,55,0.10815642306724922,0.11673757655427516,0.008581153487025941
e,ZCA,3,56,0.10815642306724922,0.1116668389761136,0.0035104159088643755
e,ZCA,3,57,0.10815642306724922,0.11663182785919783,0.00847540479194861
